region_id,region_type,zipcode,state,metro_area,city,county
84462,zip,60407,IL,"Chicago-Naperville-Elgin, IL-IN-WI",nan,Grundy County
84638,zip,60638,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Cook County
84546,zip,60512,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Bristol,Kendall County
78856,zip,47951,IN,"Chicago-Naperville-Elgin, IL-IN-WI",Kentland,Newton County
84328,zip,60072,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Ringwood,McHenry County
84541,zip,60505,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Aurora,Kane County
84504,zip,60453,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Oak Lawn,Cook County
84285,zip,60016,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Des Plaines,Cook County
84317,zip,60056,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Mount Prospect,Cook County
84631,zip,60630,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Cook County
84329,zip,60073,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Round Lake,Lake County
84298,zip,60034,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Hebron,McHenry County
84624,zip,60622,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Cook County
84466,zip,60411,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago Heights,Cook County
84491,zip,60440,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Bolingbrook,Will County
84273,zip,60004,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Arlington Heights,Cook County
78865,zip,47963,IN,"Chicago-Naperville-Elgin, IL-IN-WI",Morocco,Newton County
84399,zip,60148,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Lombard,DuPage County
84373,zip,60120,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Elgin,Cook County
84628,zip,60626,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Cook County
84615,zip,60613,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Cook County
84542,zip,60506,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Aurora,Kane County
84647,zip,60649,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Cook County
84279,zip,60010,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Barrington,Lake County
84618,zip,60616,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Cook County
84486,zip,60435,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Joliet,Will County
84642,zip,60643,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Cook County
84283,zip,60014,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Crystal Lake,McHenry County
84644,zip,60645,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Cook County
84378,zip,60126,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Elmhurst,DuPage County
84643,zip,60644,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Cook County
84637,zip,60637,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Cook County
84599,zip,60586,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Plainfield,Will County
84376,zip,60123,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Elgin,Kane County
84655,zip,60659,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Cook County
84591,zip,60564,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Naperville,Will County
84572,zip,60543,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Oswego,Kendall County
84323,zip,60067,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Palatine,Cook County
84368,zip,60115,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Dekalb,DeKalb County
84569,zip,60540,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Naperville,DuPage County
84320,zip,60062,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Northbrook,Cook County
84656,zip,60660,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Cook County
78128,zip,46385,IN,"Chicago-Naperville-Elgin, IL-IN-WI",Valparaiso,Porter County
84689,zip,60707,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Elmwood Park,Cook County
84649,zip,60652,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Cook County
84310,zip,60047,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Forest Lake,Lake County
84612,zip,60610,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Cook County
84545,zip,60511,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Big Rock,Kane County
84433,zip,60188,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Carol Stream,DuPage County
84438,zip,60193,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Schaumburg,Cook County
84400,zip,60150,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Malta,DeKalb County
84617,zip,60615,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Cook County
84292,zip,60025,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Glenview,Cook County
84513,zip,60462,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Orland Park,Cook County
84357,zip,60103,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Bartlett,DuPage County
84295,zip,60030,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Grayslake,Lake County
78126,zip,46383,IN,"Chicago-Naperville-Elgin, IL-IN-WI",Valparaiso,Porter County
84361,zip,60107,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Streamwood,Cook County
84388,zip,60137,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Glen Ellyn,DuPage County
84318,zip,60060,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Mundelein,Lake County
84324,zip,60068,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Park Ridge,Cook County
78831,zip,47922,IN,"Chicago-Naperville-Elgin, IL-IN-WI",Brook,Newton County
84355,zip,60101,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Addison,DuPage County
84590,zip,60563,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Naperville,DuPage County
84540,zip,60504,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Aurora,DuPage County
84528,zip,60477,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Tinley Park,Cook County
78850,zip,47943,IN,"Chicago-Naperville-Elgin, IL-IN-WI",Fair Oaks,Jasper County
84366,zip,60112,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Dekalb,DeKalb County
