region_id,region_type,region,County Name,State,Metro Area
2973,county,"Montgomery County;KS;Coffeyville, KS",Montgomery County,KS,"Coffeyville, KS"
2329,county,"Harrison County;IA;Omaha-Council Bluffs, NE-IA",Harrison County,IA,"Omaha-Council Bluffs, NE-IA"
1099,county,Howard County;IA;nan,Howard County,IA,
463,county,"Crook County;WY;Gillette, WY",Crook County,WY,"Gillette, WY"
2381,county,"Lawrence County;IN;Bedford, IN",Lawrence County,IN,"Bedford, IN"
1514,county,"Amherst County;VA;Lynchburg, VA",Amherst County,VA,"Lynchburg, VA"
1700,county,"Fayette County;IN;Connersville, IN",Fayette County,IN,"Connersville, IN"
2376,county,"Lampasas County;TX;Killeen-Temple, TX",Lampasas County,TX,"Killeen-Temple, TX"
627,county,"Mason County;KY;Maysville, KY",Mason County,KY,"Maysville, KY"
1187,county,"McLean County;KY;Owensboro, KY",McLean County,KY,"Owensboro, KY"
983,county,"DeSoto County;MS;Memphis, TN-MS-AR",DeSoto County,MS,"Memphis, TN-MS-AR"
746,county,Texas County;MO;nan,Texas County,MO,
2746,county,"Jefferson County;MT;Helena, MT",Jefferson County,MT,"Helena, MT"
1086,county,Harney County;OR;nan,Harney County,OR,
1996,county,Refugio County;TX;nan,Refugio County,TX,
459,county,Crane County;TX;nan,Crane County,TX,
301,county,"Reno County;KS;Hutchinson, KS",Reno County,KS,"Hutchinson, KS"
573,county,"Jones County;IA;Cedar Rapids, IA",Jones County,IA,"Cedar Rapids, IA"
2641,county,Brunswick County;VA;nan,Brunswick County,VA,
1995,county,Redwood County;MN;nan,Redwood County,MN,
985,county,"DeKalb County;MO;St. Joseph, MO-KS",DeKalb County,MO,"St. Joseph, MO-KS"
1392,county,Sierra County;NM;nan,Sierra County,NM,
1663,county,Decatur County;IA;nan,Decatur County,IA,
2068,county,Wallowa County;OR;nan,Wallowa County,OR,
596,county,Lewis County;ID;nan,Lewis County,ID,
1731,county,"Gratiot County;MI;Alma, MI",Gratiot County,MI,"Alma, MI"
1394,county,"Snyder County;PA;Selinsgrove, PA",Snyder County,PA,"Selinsgrove, PA"
2267,county,"Florence County;WI;Iron Mountain, MI-WI",Florence County,WI,"Iron Mountain, MI-WI"
1569,county,"Calhoun County;AL;Anniston-Oxford, AL",Calhoun County,AL,"Anniston-Oxford, AL"
2362,county,"Kalkaska County;MI;Traverse City, MI",Kalkaska County,MI,"Traverse City, MI"
299,county,Quay County;NM;nan,Quay County,NM,
74,county,Ida County;IA;nan,Ida County,IA,
1457,county,"Vernon Parish;LA;Fort Polk South, LA",Vernon Parish,LA,"Fort Polk South, LA"
949,county,Colfax County;NE;nan,Colfax County,NE,
2859,county,Van Buren County;IA;nan,Van Buren County,IA,
1421,county,Taylor County;IA;nan,Taylor County,IA,
2917,county,"Darlington County;SC;Florence, SC",Darlington County,SC,"Florence, SC"
803,county,"Wells County;IN;Bluffton, IN",Wells County,IN,"Bluffton, IN"
248,county,"Lyon County;MN;Marshall, MN",Lyon County,MN,"Marshall, MN"
3050,county,Washington County;FL;nan,Washington County,FL,
3201,county,Westmoreland County;VA;nan,Westmoreland County,VA,
160,county,Ford County;IL;nan,Ford County,IL,
132,county,"Clay County;TX;Wichita Falls, TX",Clay County,TX,"Wichita Falls, TX"
964,county,Cuming County;NE;nan,Cuming County,NE,
1858,county,Liberty County;FL;nan,Liberty County,FL,
2790,county,McCulloch County;TX;nan,McCulloch County,TX,
776,county,"Union County;SC;Union, SC",Union County,SC,"Union, SC"
2696,county,"Fairfield County;SC;Columbia, SC",Fairfield County,SC,"Columbia, SC"
3011,county,Rockcastle County;KY;nan,Rockcastle County,KY,
1129,county,Karnes County;TX;nan,Karnes County,TX,
1498,county,"Winona County;MN;Winona, MN",Winona County,MN,"Winona, MN"
3103,county,Mecklenburg County;VA;nan,Mecklenburg County,VA,
977,county,"Dallas County;MO;Springfield, MO",Dallas County,MO,"Springfield, MO"
1056,county,Greene County;IN;nan,Greene County,IN,
2008,county,Russell County;VA;nan,Russell County,VA,
545,county,"Green County;KY;Campbellsville, KY",Green County,KY,"Campbellsville, KY"
1744,county,Halifax County;VA;nan,Halifax County,VA,
981,county,"Dawson County;NE;Lexington, NE",Dawson County,NE,"Lexington, NE"
1424,county,Taylor County;WI;nan,Taylor County,WI,
2120,county,Anderson County;KS;nan,Anderson County,KS,
388,county,"Bland County;VA;Bluefield, WV-VA",Bland County,VA,"Bluefield, WV-VA"
2513,county,Ringgold County;IA;nan,Ringgold County,IA,
1159,county,Marion County;AL;nan,Marion County,AL,
1406,county,"Sumner County;KS;Wichita, KS",Sumner County,KS,"Wichita, KS"
637,county,Meigs County;OH;nan,Meigs County,OH,
3217,county,Prince Edward County;VA;nan,Prince Edward County,VA,
1134,county,Keokuk County;IA;nan,Keokuk County,IA,
404,county,Brown County;KS;nan,Brown County,KS,
2512,county,Richmond County;VA;nan,Richmond County,VA,
970,county,Custer County;SD;nan,Custer County,SD,
1282,county,Oneida County;ID;nan,Oneida County,ID,
2493,county,Randolph County;IN;nan,Randolph County,IN,
3116,county,Piscataquis County;ME;nan,Piscataquis County,ME,
822,county,Aitkin County;MN;nan,Aitkin County,MN,
597,county,Lewis County;KY;nan,Lewis County,KY,
1184,county,"McCook County;SD;Sioux Falls, SD",McCook County,SD,"Sioux Falls, SD"
473,county,"Delta County;MI;Escanaba, MI",Delta County,MI,"Escanaba, MI"
1043,county,"Goliad County;TX;Victoria, TX",Goliad County,TX,"Victoria, TX"
1190,county,"McMinn County;TN;Athens, TN",McMinn County,TN,"Athens, TN"
3214,county,"Pointe Coupee Parish;LA;Baton Rouge, LA",Pointe Coupee Parish,LA,"Baton Rouge, LA"
1637,county,Coleman County;TX;nan,Coleman County,TX,
1193,county,Meeker County;MN;nan,Meeker County,MN,
100,county,"Bibb County;AL;Birmingham-Hoover, AL",Bibb County,AL,"Birmingham-Hoover, AL"
2442,county,Montague County;TX;nan,Montague County,TX,
790,county,Wayne County;KY;nan,Wayne County,KY,
2377,county,Langlade County;WI;nan,Langlade County,WI,
2563,county,Sublette County;WY;nan,Sublette County,WY,
723,county,Smith County;MS;nan,Smith County,MS,
458,county,"Craig County;VA;Roanoke, VA",Craig County,VA,"Roanoke, VA"
1733,county,"Grayson County;TX;Sherman-Denison, TX",Grayson County,TX,"Sherman-Denison, TX"
2774,county,"Lafourche Parish;LA;Houma-Thibodaux, LA",Lafourche Parish,LA,"Houma-Thibodaux, LA"
1861,county,"Liberty County;TX;Houston-The Woodlands-Sugar Land, TX",Liberty County,TX,"Houston-The Woodlands-Sugar Land, TX"
85,county,"Lee County;MS;Tupelo, MS",Lee County,MS,"Tupelo, MS"
1710,county,"Forrest County;MS;Hattiesburg, MS",Forrest County,MS,"Hattiesburg, MS"
1523,county,"Augusta County;VA;Staunton, VA",Augusta County,VA,"Staunton, VA"
2953,county,"Lauderdale County;MS;Meridian, MS",Lauderdale County,MS,"Meridian, MS"
2428,county,"McKinley County;NM;Gallup, NM",McKinley County,NM,"Gallup, NM"
574,county,"Jones County;MS;Laurel, MS",Jones County,MS,"Laurel, MS"
1426,county,"Tehama County;CA;Red Bluff, CA",Tehama County,CA,"Red Bluff, CA"
589,county,"Lamar County;MS;Hattiesburg, MS",Lamar County,MS,"Hattiesburg, MS"
2992,county,"Otter Tail County;MN;Fergus Falls, MN",Otter Tail County,MN,"Fergus Falls, MN"
1890,county,"Lowndes County;MS;Columbus, MS",Lowndes County,MS,"Columbus, MS"
1265,county,"Newton County;MO;Joplin, MO",Newton County,MO,"Joplin, MO"
3115,county,"Pearl River County;MS;Picayune, MS",Pearl River County,MS,"Picayune, MS"
1899,county,"Madison County;ID;Rexburg, ID",Madison County,ID,"Rexburg, ID"
2129,county,"Atascosa County;TX;San Antonio-New Braunfels, TX",Atascosa County,TX,"San Antonio-New Braunfels, TX"
1476,county,"Warren County;MS;Vicksburg, MS",Warren County,MS,"Vicksburg, MS"
775,county,"Union County;PA;Lewisburg, PA",Union County,PA,"Lewisburg, PA"
3036,county,"Sweetwater County;WY;Rock Springs, WY",Sweetwater County,WY,"Rock Springs, WY"
3285,county,"Saint John the Baptist Parish;LA;New Orleans-Metairie, LA",Saint John the Baptist Parish,LA,"New Orleans-Metairie, LA"
3006,county,"Rio Arriba County;NM;Espa-Â¦ola, NM",Rio Arriba County,NM,"Espa-Â¦ola, NM"
2276,county,Franklin County;IL;nan,Franklin County,IL,
109,county,"Cass County;IN;Logansport, IN",Cass County,IN,"Logansport, IN"
1620,county,Clarion County;PA;nan,Clarion County,PA,
1502,county,"Yadkin County;NC;Winston-Salem, NC",Yadkin County,NC,"Winston-Salem, NC"
2258,county,"Escambia County;AL;Atmore, AL",Escambia County,AL,"Atmore, AL"
521,county,"Geary County;KS;Manhattan, KS",Geary County,KS,"Manhattan, KS"
3032,county,"Silver Bow County;MT;Butte-Silver Bow, MT",Silver Bow County,MT,"Butte-Silver Bow, MT"
826,county,"Alcorn County;MS;Corinth, MS",Alcorn County,MS,"Corinth, MS"
1243,county,"Morrow County;OH;Columbus, OH",Morrow County,OH,"Columbus, OH"
961,county,"Cowley County;KS;Winfield, KS",Cowley County,KS,"Winfield, KS"
449,county,Clark County;WI;nan,Clark County,WI,
1104,county,"Howard County;TX;Big Spring, TX",Howard County,TX,"Big Spring, TX"
2639,county,"Brookings County;SD;Brookings, SD",Brookings County,SD,"Brookings, SD"
2412,county,"Marshall County;MS;Memphis, TN-MS-AR",Marshall County,MS,"Memphis, TN-MS-AR"
1091,county,"Harvey County;KS;Wichita, KS",Harvey County,KS,"Wichita, KS"
1651,county,"Daviess County;IN;Washington, IN",Daviess County,IN,"Washington, IN"
2378,county,"Lawrence County;AL;Decatur, AL",Lawrence County,AL,"Decatur, AL"
2740,county,"Jefferson County;IN;Madison, IN",Jefferson County,IN,"Madison, IN"
2771,county,"Lafayette County;MO;Kansas City, MO-KS",Lafayette County,MO,"Kansas City, MO-KS"
564,county,Huron County;MI;nan,Huron County,MI,
289,county,"Polk County;MO;Springfield, MO",Polk County,MO,"Springfield, MO"
69,county,"Bee County;TX;Beeville, TX",Bee County,TX,"Beeville, TX"
2295,county,"Freeborn County;MN;Albert Lea, MN",Freeborn County,MN,"Albert Lea, MN"
437,county,Clare County;MI;nan,Clare County,MI,
2546,county,"Sheridan County;WY;Sheridan, WY",Sheridan County,WY,"Sheridan, WY"
358,county,"Adams County;MS;Natchez, MS-LA",Adams County,MS,"Natchez, MS-LA"
1172,county,Marion County;SC;nan,Marion County,SC,
1943,county,Neshoba County;MS;nan,Neshoba County,MS,
1066,county,Grimes County;TX;nan,Grimes County,TX,
1230,county,"Morgan County;CO;Fort Morgan, CO",Morgan County,CO,"Fort Morgan, CO"
2016,county,Sanpete County;UT;nan,Sanpete County,UT,
956,county,"Copiah County;MS;Jackson, MS",Copiah County,MS,"Jackson, MS"
317,county,"Tate County;MS;Memphis, TN-MS-AR",Tate County,MS,"Memphis, TN-MS-AR"
2974,county,"Montgomery County;KY;Mount Sterling, KY",Montgomery County,KY,"Mount Sterling, KY"
713,county,Scott County;MS;nan,Scott County,MS,
2684,county,"Dinwiddie County;VA;Richmond, VA",Dinwiddie County,VA,"Richmond, VA"
2355,county,Iroquois County;IL;nan,Iroquois County,IL,
3023,county,"San Miguel County;NM;Las Vegas, NM",San Miguel County,NM,"Las Vegas, NM"
114,county,"Cass County;NE;Omaha-Council Bluffs, NE-IA",Cass County,NE,"Omaha-Council Bluffs, NE-IA"
1664,county,"Decatur County;IN;Greensburg, IN",Decatur County,IN,"Greensburg, IN"
122,county,"Clay County;IN;Terre Haute, IN",Clay County,IN,"Terre Haute, IN"
2029,county,"Simpson County;MS;Jackson, MS",Simpson County,MS,"Jackson, MS"
405,county,"Brown County;MN;New Ulm, MN",Brown County,MN,"New Ulm, MN"
2653,county,Cheboygan County;MI;nan,Cheboygan County,MI,
351,county,"Adair County;MO;Kirksville, MO",Adair County,MO,"Kirksville, MO"
243,county,"Luna County;NM;Deming, NM",Luna County,NM,"Deming, NM"
2494,county,"Randolph County;MO;Moberly, MO",Randolph County,MO,"Moberly, MO"
700,county,Rowan County;KY;nan,Rowan County,KY,
1169,county,Marion County;MS;nan,Marion County,MS,
808,county,White County;IN;nan,White County,IN,
1036,county,George County;MS;nan,George County,MS,
1365,county,"Saline County;MO;Marshall, MO",Saline County,MO,"Marshall, MO"
91,county,"Ray County;MO;Kansas City, MO-KS",Ray County,MO,"Kansas City, MO-KS"
1959,county,Osceola County;MI;nan,Osceola County,MI,
2277,county,"Franklin County;IN;Cincinnati, OH-KY-IN",Franklin County,IN,"Cincinnati, OH-KY-IN"
3010,county,Rockbridge County;VA;nan,Rockbridge County,VA,
534,county,"Grant Parish;LA;Alexandria, LA",Grant Parish,LA,"Alexandria, LA"
2489,county,Randolph County;AL;nan,Randolph County,AL,
1947,county,"Nodaway County;MO;Maryville, MO",Nodaway County,MO,"Maryville, MO"
1124,county,"Jersey County;IL;St. Louis, MO-IL",Jersey County,IL,"St. Louis, MO-IL"
1699,county,Fayette County;IL;nan,Fayette County,IL,
651,county,"Moore County;TX;Dumas, TX",Moore County,TX,"Dumas, TX"
594,county,Leake County;MS;nan,Leake County,MS,
1266,county,Newton County;MS;nan,Newton County,MS,
1383,county,Shelby County;IL;nan,Shelby County,IL,
1629,county,"Clinton County;MO;Kansas City, MO-KS",Clinton County,MO,"Kansas City, MO-KS"
2564,county,"Sullivan County;IN;Terre Haute, IN",Sullivan County,IN,"Terre Haute, IN"
3127,county,"Saint James Parish;LA;New Orleans-Metairie, LA",Saint James Parish,LA,"New Orleans-Metairie, LA"
75,county,Jay County;IN;nan,Jay County,IN,
1059,county,Greene County;NC;nan,Greene County,NC,
2280,county,Franklin Parish;LA;nan,Franklin Parish,LA,
2254,county,Duchesne County;UT;nan,Duchesne County,UT,
2190,county,Cherokee County;KS;nan,Cherokee County,KS,
868,county,Benton County;MO;nan,Benton County,MO,
1970,county,"Pickens County;AL;Tuscaloosa, AL",Pickens County,AL,"Tuscaloosa, AL"
1484,county,Waseca County;MN;nan,Waseca County,MN,
2331,county,Harrison County;KY;nan,Harrison County,KY,
2918,county,"Deaf Smith County;TX;Hereford, TX",Deaf Smith County,TX,"Hereford, TX"
2682,county,Dickinson County;KS;nan,Dickinson County,KS,
2673,county,"Covington County;MS;Hattiesburg, MS",Covington County,MS,"Hattiesburg, MS"
734,county,"Stone County;MS;Gulfport-Biloxi, MS",Stone County,MS,"Gulfport-Biloxi, MS"
3111,county,"Northampton County;NC;Roanoke Rapids, NC",Northampton County,NC,"Roanoke Rapids, NC"
1965,county,Patrick County;VA;nan,Patrick County,VA,
955,county,"Cooper County;MO;Columbia, MO",Cooper County,MO,"Columbia, MO"
495,county,Edgar County;IL;nan,Edgar County,IL,
2895,county,Buckingham County;VA;nan,Buckingham County,VA,
102,county,"Bond County;IL;St. Louis, MO-IL",Bond County,IL,"St. Louis, MO-IL"
684,county,"Piatt County;IL;Champaign-Urbana, IL",Piatt County,IL,"Champaign-Urbana, IL"
2030,county,Socorro County;NM;nan,Socorro County,NM,
2269,county,Fountain County;IN;nan,Fountain County,IN,
1898,county,"Madison County;IA;Des Moines-West Des Moines, IA",Madison County,IA,"Des Moines-West Des Moines, IA"
2130,county,"Atchison County;KS;Atchison, KS",Atchison County,KS,"Atchison, KS"
1696,county,Fayette County;AL;nan,Fayette County,AL,
668,county,"Parke County;IN;Terre Haute, IN",Parke County,IN,"Terre Haute, IN"
2883,county,"Appomattox County;VA;Lynchburg, VA",Appomattox County,VA,"Lynchburg, VA"
660,county,"Osage County;KS;Topeka, KS",Osage County,KS,"Topeka, KS"
1197,county,"Mercer County;IL;Davenport-Moline-Rock Island, IA-IL",Mercer County,IL,"Davenport-Moline-Rock Island, IA-IL"
2458,county,Nottoway County;VA;nan,Nottoway County,VA,
990,county,Dewitt County;IL;nan,Dewitt County,IL,
1359,county,Roseau County;MN;nan,Roseau County,MN,
1434,county,Tipton County;IN;nan,Tipton County,IN,
2579,county,"Torrance County;NM;Albuquerque, NM",Torrance County,NM,"Albuquerque, NM"
1390,county,Sibley County;MN;nan,Sibley County,MN,
1726,county,Gogebic County;MI;nan,Gogebic County,MI,
2498,county,Renville County;MN;nan,Renville County,MN,
691,county,Price County;WI;nan,Price County,WI,
587,county,Lamar County;AL;nan,Lamar County,AL,
3054,county,Washington County;IL;nan,Washington County,IL,
2057,county,Trinity County;TX;nan,Trinity County,TX,
661,county,"Osage County;MO;Jefferson City, MO",Osage County,MO,"Jefferson City, MO"
121,county,Clay County;IL;nan,Clay County,IL,
3174,county,Pend Oreille County;WA;nan,Pend Oreille County,WA,
1799,county,"Jackson County;KS;Topeka, KS",Jackson County,KS,"Topeka, KS"
626,county,Mason County;IL;nan,Mason County,IL,
830,county,"Amelia County;VA;Richmond, VA",Amelia County,VA,"Richmond, VA"
2232,county,Crawford County;MI;nan,Crawford County,MI,
1800,county,Jackson County;KY;nan,Jackson County,KY,
1932,county,Millard County;UT;nan,Millard County,UT,
1045,county,Goshen County;WY;nan,Goshen County,WY,
275,county,"Pike County;IN;Jasper, IN",Pike County,IN,"Jasper, IN"
764,county,Union County;IA;nan,Union County,IA,
1055,county,Greene County;IL;nan,Greene County,IL,
1238,county,"Morgan County;UT;Ogden-Clearfield, UT",Morgan County,UT,"Ogden-Clearfield, UT"
2384,county,Lawrence County;MS;nan,Lawrence County,MS,
693,county,Rains County;TX;nan,Rains County,TX,
2782,county,Lunenburg County;VA;nan,Lunenburg County,VA,
3245,county,Northumberland County;VA;nan,Northumberland County,VA,
237,county,Linn County;MO;nan,Linn County,MO,
742,county,Terry County;TX;nan,Terry County,TX,
1166,county,Marion County;KS;nan,Marion County,KS,
2397,county,Magoffin County;KY;nan,Magoffin County,KY,
1675,county,Douglas County;MO;nan,Douglas County,MO,
2407,county,"Marshall County;IL;Peoria, IL",Marshall County,IL,"Peoria, IL"
2831,county,Red River County;TX;nan,Red River County,TX,
196,county,"Juab County;UT;Provo-Orem, UT",Juab County,UT,"Provo-Orem, UT"
3094,county,Greensville County;VA;nan,Greensville County,VA,
2595,county,Watonwan County;MN;nan,Watonwan County,MN,
298,county,Pope County;MN;nan,Pope County,MN,
1414,county,"Sussex County;VA;Richmond, VA",Sussex County,VA,"Richmond, VA"
2395,county,Mackinac County;MI;nan,Mackinac County,MI,
1883,county,Lincoln County;WA;nan,Lincoln County,WA,
2909,county,"Cumberland County;IL;Charleston-Mattoon, IL",Cumberland County,IL,"Charleston-Mattoon, IL"
3053,county,Washington County;ID;nan,Washington County,ID,
420,county,Butte County;SD;nan,Butte County,SD,
1102,county,"Howard County;MO;Columbia, MO",Howard County,MO,"Columbia, MO"
3199,county,West Carroll Parish;LA;nan,West Carroll Parish,LA,
2004,county,Runnels County;TX;nan,Runnels County,TX,
1177,county,Martin County;IN;nan,Martin County,IN,
740,county,Swift County;MN;nan,Swift County,MN,
2916,county,Cumberland County;VA;nan,Cumberland County,VA,
236,county,"Linn County;KS;Kansas City, MO-KS",Linn County,KS,"Kansas City, MO-KS"
3264,county,Yellow Medicine County;MN;nan,Yellow Medicine County,MN,
1116,county,Jasper County;IL;nan,Jasper County,IL,
1016,county,Forest County;WI;nan,Forest County,WI,
3035,county,"Stillwater County;MT;Billings, MT",Stillwater County,MT,"Billings, MT"
1494,county,Wilson County;KS;nan,Wilson County,KS,
1221,county,Monroe County;MO;nan,Monroe County,MO,
1328,county,Platte County;WY;nan,Platte County,WY,
2904,county,Clearwater County;MN;nan,Clearwater County,MN,
2055,county,Trimble County;KY;nan,Trimble County,KY,
1473,county,"Warren County;IN;Lafayette-West Lafayette, IN",Warren County,IN,"Lafayette-West Lafayette, IN"
1653,county,Daviess County;MO;nan,Daviess County,MO,
1200,county,Mercer County;ND;nan,Mercer County,ND,
2332,county,Harrison County;MO;nan,Harrison County,MO,
2324,county,Hamilton County;TX;nan,Hamilton County,TX,
1295,county,Oscoda County;MI;nan,Oscoda County,MI,
1439,county,Traill County;ND;nan,Traill County,ND,
2593,county,Washakie County;WY;nan,Washakie County,WY,
198,county,Kane County;UT;nan,Kane County,UT,
144,county,Dade County;MO;nan,Dade County,MO,
1840,county,Kingman County;KS;nan,Kingman County,KS,
673,county,Pepin County;WI;nan,Pepin County,WI,
766,county,"Union County;IN;Cincinnati, OH-KY-IN",Union County,IN,"Cincinnati, OH-KY-IN"
2048,county,Swisher County;TX;nan,Swisher County,TX,
1335,county,Powell County;MT;nan,Powell County,MT,
2006,county,Russell County;KS;nan,Russell County,KS,
2474,county,Pershing County;NV;nan,Pershing County,NV,
744,county,Teton County;MT;nan,Teton County,MT,
535,county,Grant County;MN;nan,Grant County,MN,
260,county,"Ohio County;IN;Cincinnati, OH-KY-IN",Ohio County,IN,"Cincinnati, OH-KY-IN"
2819,county,Ontonagon County;MI;nan,Ontonagon County,MI,
1299,county,"Ottawa County;KS;Salina, KS",Ottawa County,KS,"Salina, KS"
1340,county,"Putnam County;IL;Ottawa, IL",Putnam County,IL,"Ottawa, IL"
728,county,"Stark County;IL;Peoria, IL",Stark County,IL,"Peoria, IL"
474,county,Delta County;TX;nan,Delta County,TX,
1866,county,Lincoln County;ID;nan,Lincoln County,ID,
355,county,Adams County;ID;nan,Adams County,ID,
966,county,Custer County;ID;nan,Custer County,ID,
1730,county,Granite County;MT;nan,Granite County,MT,
1311,county,Pawnee County;NE;nan,Pawnee County,NE,
1669,county,Dolores County;CO;nan,Dolores County,CO,
2621,county,"Armstrong County;TX;Amarillo, TX",Armstrong County,TX,"Amarillo, TX"
2196,county,Cheyenne County;CO;nan,Cheyenne County,CO,
425,county,"Camas County;ID;Hailey, ID",Camas County,ID,"Hailey, ID"
2518,county,San Juan County;CO;nan,San Juan County,CO,
2080,county,"Webster County;MO;Springfield, MO",Webster County,MO,"Springfield, MO"
2886,county,"Beauregard Parish;LA;DeRidder, LA",Beauregard Parish,LA,"DeRidder, LA"
815,county,Wythe County;VA;nan,Wythe County,VA,
1288,county,Orange County;IN;nan,Orange County,IN,
577,county,"Jones County;TX;Abilene, TX",Jones County,TX,"Abilene, TX"
1672,county,Douglas County;IL;nan,Douglas County,IL,
517,county,Floyd County;VA;nan,Floyd County,VA,
3046,county,"Vermillion County;IN;Terre Haute, IN",Vermillion County,IN,"Terre Haute, IN"
1734,county,Grayson County;VA;nan,Grayson County,VA,
948,county,Coffey County;KS;nan,Coffey County,KS,
2521,county,San Juan County;UT;nan,San Juan County,UT,
2906,county,Cottonwood County;MN;nan,Cottonwood County,MN,
1855,county,"Leflore County;MS;Greenwood, MS",Leflore County,MS,"Greenwood, MS"
1871,county,Lincoln County;MN;nan,Lincoln County,MN,
2082,county,Webster County;NE;nan,Webster County,NE,
2387,county,"Lawrence County;SD;Spearfish, SD",Lawrence County,SD,"Spearfish, SD"
2237,county,Crenshaw County;AL;nan,Crenshaw County,AL,
195,county,Jack County;TX;nan,Jack County,TX,
1249,county,Murray County;MN;nan,Murray County,MN,
186,county,Hyde County;NC;nan,Hyde County,NC,
945,county,"Coffee County;AL;Enterprise, AL",Coffee County,AL,"Enterprise, AL"
538,county,"Grant County;NM;Silver City, NM",Grant County,NM,"Silver City, NM"
3096,county,Hot Springs County;WY;nan,Hot Springs County,WY,
288,county,"Polk County;MN;Grand Forks, ND-MN",Polk County,MN,"Grand Forks, ND-MN"
1817,county,Johnson County;AR;nan,Johnson County,AR,
2007,county,Russell County;KY;nan,Russell County,KY,
1267,county,Newton County;TX;nan,Newton County,TX,
2893,county,Broadwater County;MT;nan,Broadwater County,MT,
2059,county,Tyrrell County;NC;nan,Tyrrell County,NC,
1493,county,"Wilkin County;MN;Wahpeton, ND-MN",Wilkin County,MN,"Wahpeton, ND-MN"
1074,county,"Hamlin County;SD;Watertown, SD",Hamlin County,SD,"Watertown, SD"
1931,county,"Mifflin County;PA;Lewistown, PA",Mifflin County,PA,"Lewistown, PA"
1306,county,Panola County;MS;nan,Panola County,MS,
3060,county,Washington County;ME;nan,Washington County,ME,
179,county,Hill County;MT;nan,Hill County,MT,
1236,county,Morgan County;OH;nan,Morgan County,OH,
2919,county,Deer Lodge County;MT;nan,Deer Lodge County,MT,
2348,county,"Houghton County;MI;Houghton, MI",Houghton County,MI,"Houghton, MI"
383,county,Barry County;MO;nan,Barry County,MO,
1645,county,Crowley County;CO;nan,Crowley County,CO,
1974,county,Pondera County;MT;nan,Pondera County,MT,
2630,county,Big Stone County;MN;nan,Big Stone County,MN,
1772,county,Hickman County;KY;nan,Hickman County,KY,
3275,county,Lake of the Woods County;MN;nan,Lake of the Woods County,MN,
77,county,"Lea County;NM;Hobbs, NM",Lea County,NM,"Hobbs, NM"
2683,county,"Dickinson County;MI;Iron Mountain, MI-WI",Dickinson County,MI,"Iron Mountain, MI-WI"
3042,county,Tishomingo County;MS;nan,Tishomingo County,MS,
2656,county,Childress County;TX;nan,Childress County,TX,
2797,county,"Menominee County;MI;Marinette, WI-MI",Menominee County,MI,"Marinette, WI-MI"
2419,county,McCreary County;KY;nan,McCreary County,KY,
272,county,Pike County;AR;nan,Pike County,AR,
993,county,Dimmit County;TX;nan,Dimmit County,TX,
511,county,Ferry County;WA;nan,Ferry County,WA,
1486,county,"Weston County;WY;Gillette, WY",Weston County,WY,"Gillette, WY"
2175,county,Carlisle County;KY;nan,Carlisle County,KY,
2155,county,Buchanan County;VA;nan,Buchanan County,VA,
1792,county,Jackson County;AR;nan,Jackson County,AR,
3242,county,Lexington City;VA;nan,Lexington City,VA,
678,county,Perry County;KY;nan,Perry County,KY,
116,county,Clay County;AL;nan,Clay County,AL,
1803,county,Jackson County;MN;nan,Jackson County,MN,
1627,county,Clinton County;KY;nan,Clinton County,KY,
84,county,Lee County;KY;nan,Lee County,KY,
3062,county,Washington County;MO;nan,Washington County,MO,
1815,county,Jenkins County;GA;nan,Jenkins County,GA,
1873,county,"Lincoln County;MS;Brookhaven, MS",Lincoln County,MS,"Brookhaven, MS"
1814,county,"Jackson County;WV;Charleston, WV",Jackson County,WV,"Charleston, WV"
3144,county,Switzerland County;IN;nan,Switzerland County,IN,
2041,county,Stevens County;MN;nan,Stevens County,MN,
1596,county,Carroll County;MO;nan,Carroll County,MO,
3114,county,"Norton City;VA;Big Stone Gap, VA",Norton City,VA,"Big Stone Gap, VA"
2580,county,Traverse County;MN;nan,Traverse County,MN,
1364,county,"Saline County;KS;Salina, KS",Saline County,KS,"Salina, KS"
1545,county,"Bingham County;ID;Blackfoot, ID",Bingham County,ID,"Blackfoot, ID"
1268,county,"Nobles County;MN;Worthington, MN",Nobles County,MN,"Worthington, MN"
2490,county,Randolph County;AR;nan,Randolph County,AR,
903,county,Butler County;NE;nan,Butler County,NE,
1085,county,Harmon County;OK;nan,Harmon County,OK,
2985,county,"Muhlenberg County;KY;Central City, KY",Muhlenberg County,KY,"Central City, KY"
2793,county,"McPherson County;KS;McPherson, KS",McPherson County,KS,"McPherson, KS"
606,county,"Logan County;IL;Lincoln, IL",Logan County,IL,"Lincoln, IL"
2404,county,"Marlboro County;SC;Bennettsville, SC",Marlboro County,SC,"Bennettsville, SC"
1304,county,"Owyhee County;ID;Boise City, ID",Owyhee County,ID,"Boise City, ID"
1977,county,Prairie County;AR;nan,Prairie County,AR,
1723,county,Gilliam County;OR;nan,Gilliam County,OR,
2253,county,"Doniphan County;KS;St. Joseph, MO-KS",Doniphan County,KS,"St. Joseph, MO-KS"
266,county,Page County;IA;nan,Page County,IA,
561,county,"Henry County;VA;Martinsville, VA",Henry County,VA,"Martinsville, VA"
1654,county,"Davison County;SD;Mitchell, SD",Davison County,SD,"Mitchell, SD"
2114,county,Accomack County;VA;nan,Accomack County,VA,
1917,county,Marengo County;AL;nan,Marengo County,AL,
1366,county,Saline County;NE;nan,Saline County,NE,
