region_id,region_type,county,state,metro_area
3215,county,Poquoson City,VA,"Virginia Beach-Norfolk-Newport News, VA-NC"
982,county,Dawson County,TX,"Lamesa, TX"
732,county,Stone County,AR,nan
1194,county,Menard County,IL,"Springfield, IL"
1067,county,Grundy County,IA,"Waterloo-Cedar Falls, IA"
619,county,Macon County,GA,nan
2617,county,Appanoose County,IA,nan
752,county,Towns County,GA,nan
2014,county,Sanders County,MT,nan
1963,county,Pamlico County,NC,"New Bern, NC"
222,county,Lake County,MI,nan
2272,county,Franklin County,FL,nan
3113,county,Northampton County,VA,nan
275,county,Pike County,IN,"Jasper, IN"
319,county,Todd County,KY,nan
764,county,Union County,IA,nan
1055,county,Greene County,IL,nan
1042,county,Glades County,FL,nan
2257,county,Edmonson County,KY,"Bowling Green, KY"
1238,county,Morgan County,UT,"Ogden-Clearfield, UT"
2227,county,Crawford County,GA,"Macon-Bibb County, GA"
2631,county,Blackford County,IN,nan
3098,county,Koochiching County,MN,nan
2047,county,Summers County,WV,nan
3171,county,Little River County,AR,"Texarkana, TX-AR"
1019,county,Fulton County,AR,nan
2746,county,Jefferson County,MT,"Helena, MT"
2384,county,Lawrence County,MS,nan
2654,county,Chickasaw County,IA,nan
693,county,Rains County,TX,nan
1242,county,Morris County,TX,nan
2782,county,Lunenburg County,VA,nan
2549,county,Skamania County,WA,"Portland-Vancouver-Hillsboro, OR-WA"
967,county,Custer County,MT,nan
2147,county,Boundary County,ID,nan
1980,county,Prowers County,CO,nan
3245,county,Northumberland County,VA,nan
1244,county,Morrow County,OR,"Hermiston-Pendleton, OR"
237,county,Linn County,MO,nan
3057,county,Washington County,KY,nan
245,county,Lyon County,IA,nan
742,county,Terry County,TX,nan
1166,county,Marion County,KS,nan
2397,county,Magoffin County,KY,nan
1304,county,Owyhee County,ID,"Boise City, ID"
1675,county,Douglas County,MO,nan
2407,county,Marshall County,IL,"Peoria, IL"
1640,county,Conecuh County,AL,nan
1382,county,Shelby County,IA,nan
854,county,Barton County,MO,nan
1765,county,Haskell County,OK,nan
2144,county,Big Horn County,WY,nan
196,county,Juab County,UT,"Provo-Orem, UT"
985,county,DeKalb County,MO,"St. Joseph, MO-KS"
1350,county,Ramsey County,ND,nan
1811,county,Jackson County,TN,"Cookeville, TN"
680,county,Perry County,MS,"Hattiesburg, MS"
2189,county,Cherokee County,IA,nan
2651,county,Charlotte County,VA,nan
191,county,Iron County,MI,nan
486,county,Dooly County,GA,nan
475,county,Desha County,AR,nan
1392,county,Sierra County,NM,nan
743,county,Teton County,ID,"Jackson, WY-ID"
2906,county,Cottonwood County,MN,nan
3008,county,Rio Grande County,CO,nan
1454,county,Valley County,ID,nan
3094,county,Greensville County,VA,nan
1012,county,Fergus County,MT,nan
2856,county,Trousdale County,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN"
1666,county,Decatur County,TN,nan
2462,county,Okfuskee County,OK,nan
551,county,Heard County,GA,"Atlanta-Sandy Springs-Alpharetta, GA"
1461,county,Wabash County,IL,nan
1178,county,Martin County,KY,nan
2976,county,Montgomery County,MO,nan
2392,county,Live Oak County,TX,nan
326,county,Ward County,TX,nan
2504,county,Richland County,MT,nan
3256,county,Jefferson Davis County,MS,nan
227,county,Lake County,SD,nan
882,county,Blanco County,TX,nan
792,county,Wayne County,MO,nan
2424,county,McIntosh County,GA,"Brunswick, GA"
1219,county,Monroe County,KY,nan
2595,county,Watonwan County,MN,nan
298,county,Pope County,MN,nan
3064,county,Washington County,NC,nan
377,county,Bacon County,GA,nan
265,county,Owen County,KY,nan
545,county,Green County,KY,"Campbellsville, KY"
544,county,Grant County,WV,nan
1357,county,Ripley County,MO,"Poplar Bluff, MO"
656,county,Noble County,OK,nan
2072,county,Washita County,OK,nan
128,county,Clay County,NC,nan
1414,county,Sussex County,VA,"Richmond, VA"
2778,county,Lancaster County,VA,nan
2612,county,Alleghany County,NC,nan
3002,county,Pushmataha County,OK,nan
1152,county,Louisa County,IA,nan
1586,county,Candler County,GA,nan
2836,county,Roosevelt County,MT,nan
3185,county,Saint Helena Parish,LA,"Baton Rouge, LA"
3110,county,North Slope Borough,AK,nan
1749,county,Hancock County,IA,nan
223,county,Lake County,MN,"Duluth, MN-WI"
2636,county,Box Butte County,NE,nan
2395,county,Mackinac County,MI,nan
492,county,Early County,GA,nan
1594,county,Carroll County,KY,nan
1883,county,Lincoln County,WA,nan
508,county,Evans County,GA,nan
2632,county,Bollinger County,MO,"Cape Girardeau, MO-IL"
2876,county,Winnebago County,IA,nan
3003,county,Red Willow County,NE,nan
1489,county,Wilcox County,AL,nan
2803,county,Middlesex County,VA,nan
784,county,Walsh County,ND,nan
968,county,Custer County,NE,nan
1148,county,Leslie County,KY,nan
506,county,Essex County,VA,nan
949,county,Colfax County,NE,nan
1742,county,Guthrie County,IA,"Des Moines-West Des Moines, IA"
1553,county,Bradley County,AR,nan
520,county,Gates County,NC,"Virginia Beach-Norfolk-Newport News, VA-NC"
2909,county,Cumberland County,IL,"Charleston-Mattoon, IL"
2436,county,Mitchell County,IA,nan
2230,county,Crawford County,IN,nan
914,county,Carbon County,MT,"Billings, MT"
2361,county,Johnston County,OK,nan
456,county,Coosa County,AL,"Alexander City, AL"
3053,county,Washington County,ID,nan
2291,county,Franklin County,TX,nan
1949,county,Noxubee County,MS,nan
934,county,Chicot County,AR,nan
1567,county,Bullock County,AL,nan
910,county,Camden County,NC,"Virginia Beach-Norfolk-Newport News, VA-NC"
1888,county,Lowndes County,AL,"Montgomery, AL"
2970,county,Montgomery County,IA,nan
694,county,Ralls County,MO,"Hannibal, MO"
1903,county,Madison Parish,LA,nan
2432,county,Metcalfe County,KY,"Glasgow, KY"
1999,county,Roberts County,SD,nan
132,county,Clay County,TX,"Wichita Falls, TX"
272,county,Pike County,AR,nan
1257,county,Nemaha County,KS,nan
183,county,Holt County,NE,nan
420,county,Butte County,SD,nan
1102,county,Howard County,MO,"Columbia, MO"
825,county,Alcona County,MI,nan
241,county,Love County,OK,"Ardmore, OK"
2817,county,Ochiltree County,TX,nan
675,county,Perry County,AR,"Little Rock-North Little Rock-Conway, AR"
2274,county,Franklin County,IA,nan
1597,county,Carroll County,MS,"Greenwood, MS"
1134,county,Keokuk County,IA,nan
598,county,Lewis County,MO,"Quincy, IL-MO"
1803,county,Jackson County,MN,nan
1982,county,Pulaski County,GA,nan
490,county,Duval County,TX,"Alice, TX"
2409,county,Marshall County,KS,nan
1361,county,Sabine County,TX,nan
1573,county,Calhoun County,IA,nan
3199,county,West Carroll Parish,LA,nan
1443,county,Tunica County,MS,"Memphis, TN-MS-AR"
2977,county,Montgomery County,MS,nan
348,county,Yuma County,CO,nan
2081,county,Webster County,MS,"Starkville, MS"
705,county,Scott County,AR,nan
1069,county,Grundy County,MO,nan
1507,county,Zavala County,TX,nan
2004,county,Runnels County,TX,nan
1177,county,Martin County,IN,nan
1141,county,Lanier County,GA,"Valdosta, GA"
1309,county,Parmer County,TX,nan
3144,county,Switzerland County,IN,nan
499,county,Emery County,UT,nan
92,county,Sac County,IA,nan
740,county,Swift County,MN,nan
1188,county,McLean County,ND,nan
1174,county,Marion County,TX,nan
941,county,Clarke County,IA,nan
306,county,Rock County,MN,nan
2809,county,Mountrail County,ND,nan
2161,county,Caldwell Parish,LA,nan
2041,county,Stevens County,MN,nan
2916,county,Cumberland County,VA,nan
236,county,Linn County,KS,"Kansas City, MO-KS"
3251,county,Valdez Cordova Borough,AK,nan
1491,county,Wilkes County,GA,nan
529,county,Grand County,UT,nan
2352,county,Humboldt County,IA,nan
3264,county,Yellow Medicine County,MN,nan
570,county,Irwin County,GA,nan
192,county,Iron County,MO,nan
795,county,Wayne County,NE,nan
2788,county,McCormick County,SC,nan
2198,county,Cheyenne County,NE,nan
1850,county,Latimer County,OK,nan
2309,county,Greenlee County,AZ,nan
3203,county,Chattahoochee County,GA,"Columbus, GA-AL"
404,county,Brown County,KS,nan
575,county,Jones County,NC,"New Bern, NC"
1541,county,Benewah County,ID,nan
2152,county,Brewster County,TX,nan
1271,county,Nowata County,OK,nan
303,county,Rice County,KS,nan
1099,county,Howard County,IA,nan
500,county,Emmet County,IA,nan
3091,county,Clear Creek County,CO,"Denver-Aurora-Lakewood, CO"
2887,county,Beaverhead County,MT,nan
2919,county,Deer Lodge County,MT,nan
2320,county,Hamilton County,NE,nan
1627,county,Clinton County,KY,nan
2826,county,Pipestone County,MN,nan
3090,county,Charles Mix County,SD,nan
1116,county,Jasper County,IL,nan
1818,county,Johnson County,GA,"Dublin, GA"
690,county,Pratt County,KS,nan
3124,county,Saint Clair County,MO,nan
1131,county,Kemper County,MS,"Meridian, MS"
3078,county,White Pine County,NV,nan
1016,county,Forest County,WI,nan
1187,county,McLean County,KY,"Owensboro, KY"
2848,county,Somervell County,TX,nan
3106,county,Montmorency County,MI,nan
2559,county,Stephens County,TX,nan
2647,county,Catahoula Parish,LA,nan
2663,county,Claiborne County,MS,nan
2539,county,Seminole County,GA,nan
2051,county,Terrell County,GA,"Albany, GA"
2411,county,Marshall County,MN,nan
469,county,Davis County,IA,nan
1752,county,Hancock County,KY,"Owensboro, KY"
450,county,Cloud County,KS,nan
964,county,Cuming County,NE,nan
980,county,Dawson County,MT,nan
2908,county,Crittenden County,KY,nan
2821,county,Palo Alto County,IA,nan
2957,county,Livingston County,KY,"Paducah, KY-IL"
1318,county,Phelps County,NE,nan
2874,county,Wilkinson County,GA,nan
3035,county,Stillwater County,MT,"Billings, MT"
366,county,Alger County,MI,nan
2439,county,Mitchell County,TX,nan
2512,county,Richmond County,VA,nan
1294,county,Oregon County,MO,nan
1444,county,Turner County,GA,nan
2162,county,Caldwell County,MO,"Kansas City, MO-KS"
1490,county,Wilcox County,GA,nan
993,county,Dimmit County,TX,nan
79,county,Lee County,AR,nan
1054,county,Greene County,IA,nan
2563,county,Sublette County,WY,nan
881,county,Blaine County,OK,nan
1211,county,Monona County,IA,nan
811,county,Woods County,OK,nan
647,county,Modoc County,CA,nan
2903,county,Clearwater County,ID,nan
1494,county,Wilson County,KS,nan
2875,county,Wilkinson County,MS,nan
674,county,Perry County,AL,nan
2969,county,Montgomery County,GA,"Vidalia, GA"
247,county,Lyon County,KY,nan
2298,county,Gallatin County,KY,"Cincinnati, OH-KY-IN"
1815,county,Jenkins County,GA,nan
866,county,Benton County,IN,"Lafayette-West Lafayette, IN"
1997,county,Ritchie County,WV,nan
299,county,Quay County,NM,nan
666,county,Ozark County,MO,nan
1748,county,Hancock County,GA,"Milledgeville, GA"
615,county,Lucas County,IA,nan
1221,county,Monroe County,MO,nan
1445,county,Turner County,SD,"Sioux Falls, SD"
835,county,Archer County,TX,"Wichita Falls, TX"
1328,county,Platte County,WY,nan
1596,county,Carroll County,MO,nan
1919,county,Mathews County,VA,"Virginia Beach-Norfolk-Newport News, VA-NC"
2968,county,Montgomery County,AR,nan
2904,county,Clearwater County,MN,nan
720,county,Sitka Borough,AK,nan
584,county,Kiowa County,OK,nan
2055,county,Trimble County,KY,nan
1906,county,Madison County,MT,nan
195,county,Jack County,TX,nan
2003,county,Rosebud County,MT,nan
1828,county,Johnson County,WY,nan
1158,county,Maries County,MO,nan
213,county,Knox County,NE,nan
1473,county,Warren County,IN,"Lafayette-West Lafayette, IN"
1774,county,Hickory County,MO,nan
1653,county,Daviess County,MO,nan
2083,county,Webster County,WV,nan
1200,county,Mercer County,ND,nan
432,county,Cedar County,NE,nan
759,county,Tyler County,WV,nan
1552,county,Bracken County,KY,"Cincinnati, OH-KY-IN"
471,county,Dawes County,NE,nan
948,county,Coffey County,KS,nan
970,county,Custer County,SD,nan
903,county,Butler County,NE,nan
2769,county,Lafayette County,FL,nan
1260,county,Nevada County,AR,"Hope, AR"
683,county,Perry County,TN,nan
579,county,Keith County,NE,nan
1977,county,Prairie County,AR,nan
2615,county,Allendale County,SC,nan
2132,county,Atkinson County,GA,"Douglas, GA"
1617,county,Choctaw County,MS,nan
847,county,Baraga County,MI,nan
3206,county,Franklin City,VA,"Virginia Beach-Norfolk-Newport News, VA-NC"
1784,county,Houston County,TN,nan
2332,county,Harrison County,MO,nan
1249,county,Murray County,MN,nan
2324,county,Hamilton County,TX,nan
1295,county,Oscoda County,MI,nan
133,county,Clay County,WV,"Charleston, WV"
226,county,Lake County,OR,nan
1049,county,Graham County,NC,nan
3022,county,San Miguel County,CO,nan
1446,county,Twiggs County,GA,"Macon-Bibb County, GA"
2317,county,Hamilton County,IL,nan
1439,county,Traill County,ND,nan
3000,county,Pocahontas County,WV,nan
3138,county,Schoolcraft County,MI,nan
1858,county,Liberty County,FL,nan
3226,county,San Augustine County,TX,nan
595,county,Lemhi County,ID,nan
2685,county,Doddridge County,WV,"Clarksburg, WV"
2727,county,Humphreys County,MS,nan
1431,county,Thomas County,KS,nan
3005,county,Richardson County,NE,nan
1372,county,Searcy County,AR,nan
1420,county,Taylor County,GA,nan
689,county,Power County,ID,"Pocatello, ID"
1051,county,Greene County,AL,"Tuscaloosa, AL"
1637,county,Coleman County,TX,nan
1527,county,Ballard County,KY,"Paducah, KY-IL"
2120,county,Anderson County,KS,nan
2830,county,Red River Parish,LA,nan
2593,county,Washakie County,WY,nan
624,county,Major County,OK,nan
1663,county,Decatur County,IA,nan
1505,county,Yoakum County,TX,nan
2284,county,Franklin County,MS,nan
869,county,Benton County,MS,nan
1928,county,Merrick County,NE,"Grand Island, NE"
1865,county,Lincoln County,GA,"Augusta-Richmond County, GA-SC"
2790,county,McCulloch County,TX,nan
198,county,Kane County,UT,nan
2666,county,Cleveland County,AR,"Pine Bluff, AR"
2100,county,Winkler County,TX,nan
2828,county,Pleasants County,WV,nan
1216,county,Monroe County,IA,nan
144,county,Dade County,MO,nan
1641,county,Conejos County,CO,nan
2087,county,Wheeler County,GA,nan
1162,county,Marion County,GA,"Columbus, GA-AL"
1455,county,Valley County,MT,nan
541,county,Grant County,SD,nan
389,county,Boise County,ID,"Boise City, ID"
2253,county,Doniphan County,KS,"St. Joseph, MO-KS"
2454,county,Nicholas County,KY,nan
1040,county,Gilmer County,WV,nan
3160,county,East Carroll Parish,LA,nan
1840,county,Kingman County,KS,nan
1086,county,Harney County,OR,nan
813,county,Worth County,IA,"Mason City, IA"
349,county,Adair County,IA,nan
2183,county,Chariton County,MO,nan
532,county,Grant County,KS,nan
218,county,Lake County,CO,nan
1692,county,Elliott County,KY,nan
2940,county,Hutchinson County,SD,nan
3183,county,Rappahannock County,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
1262,county,Newton County,AR,"Harrison, AR"
2068,county,Wallowa County,OR,nan
673,county,Pepin County,WI,nan
2931,county,Grand Isle County,VT,"Burlington-South Burlington, VT"
3242,county,Lexington City,VA,nan
2745,county,Jefferson County,MS,nan
1321,county,Pierce County,NE,"Norfolk, NE"
84,county,Lee County,KY,nan
540,county,Grant County,OR,nan
2747,county,Jefferson County,NE,nan
511,county,Ferry County,WA,nan
2859,county,Van Buren County,IA,nan
228,county,Lake County,TN,nan
463,county,Crook County,WY,"Gillette, WY"
2019,county,Shannon County,MO,nan
973,county,Dallam County,TX,nan
2893,county,Broadwater County,MT,nan
1015,county,Forest County,PA,nan
894,county,Brooks County,TX,nan
766,county,Union County,IN,"Cincinnati, OH-KY-IN"
2999,county,Pocahontas County,IA,nan
1043,county,Goliad County,TX,"Victoria, TX"
2948,county,Kit Carson County,CO,nan
2053,county,Tillman County,OK,nan
2048,county,Swisher County,TX,nan
879,county,Blaine County,MT,nan
1258,county,Nemaha County,NE,nan
2633,county,Bon Homme County,SD,nan
1587,county,Caribou County,ID,nan
2926,county,Fall River County,SD,nan
74,county,Ida County,IA,nan
845,county,Bailey County,TX,nan
861,county,Beaver County,UT,nan
2373,county,La Salle County,TX,nan
1335,county,Powell County,MT,nan
2531,county,Schuyler County,IL,nan
1967,county,Pembina County,ND,nan
1213,county,Monroe County,AR,nan
1486,county,Weston County,WY,"Gillette, WY"
2867,county,Wabaunsee County,KS,"Topeka, KS"
3284,county,Southeast Fairbanks Borough,AK,nan
1441,county,Tucker County,WV,nan
1996,county,Refugio County,TX,nan
3156,county,Charles City County,VA,"Richmond, VA"
2574,county,Thurston County,NE,nan
2350,county,Huerfano County,CO,nan
2656,county,Childress County,TX,nan
3212,county,Lac Qui Parle County,MN,nan
2006,county,Russell County,KS,nan
944,county,Clinch County,GA,nan
105,county,Burt County,NE,nan
1714,county,Fremont County,IA,nan
1756,county,Hancock County,TN,nan
3241,county,King and Queen County,VA,"Richmond, VA"
2927,county,Galax City,VA,nan
2474,county,Pershing County,NV,nan
810,county,Wolfe County,KY,nan
444,county,Clark County,MO,"Fort Madison-Keokuk, IA-IL-MO"
3265,county,Buena Vista City,VA,nan
975,county,Dallas County,AR,nan
1834,county,Kearney County,NE,"Kearney, NE"
738,county,Surry County,VA,nan
1023,county,Fulton County,KY,nan
787,county,Wayne County,IA,nan
2491,county,Randolph County,GA,nan
1269,county,Norman County,MN,nan
1493,county,Wilkin County,MN,"Wahpeton, ND-MN"
3007,county,Rio Blanco County,CO,nan
2717,county,Henderson County,IL,"Burlington, IA-IL"
650,county,Moore County,TN,"Tullahoma-Manchester, TN"
1103,county,Howard County,NE,"Grand Island, NE"
2635,county,Bottineau County,ND,nan
1579,county,Calhoun County,WV,nan
2582,county,Treutlen County,GA,"Dublin, GA"
727,county,Spink County,SD,nan
2692,county,Ellsworth County,KS,nan
2768,county,Lafayette County,AR,nan
2517,county,Saguache County,CO,nan
1310,county,Pawnee County,KS,nan
648,county,Moody County,SD,nan
2604,county,Woodruff County,AR,nan
402,county,Brown County,IL,nan
2488,county,Presidio County,TX,nan
2627,county,Bear Lake County,ID,nan
1989,county,Quitman County,MS,nan
2126,county,Antelope County,NE,nan
388,county,Bland County,VA,"Bluefield, WV-VA"
2823,county,Pendleton County,WV,nan
1686,county,Edwards County,IL,nan
1035,county,Gentry County,MO,nan
744,county,Teton County,MT,nan
1958,county,Osceola County,IA,nan
1927,county,Menifee County,KY,"Mount Sterling, KY"
2501,county,Reynolds County,MO,nan
1074,county,Hamlin County,SD,"Watertown, SD"
129,county,Clay County,NE,nan
863,county,Benson County,ND,nan
1386,county,Shelby County,MO,nan
2861,county,Van Buren County,TN,nan
194,county,Iron County,WI,nan
2709,county,Greenwood County,KS,nan
2565,county,Sullivan County,MO,nan
535,county,Grant County,MN,nan
2910,county,Cumberland County,KY,nan
1645,county,Crowley County,CO,nan
1206,county,Miller County,GA,nan
1974,county,Pondera County,MT,nan
507,county,Essex County,VT,nan
2024,county,Sherman County,KS,nan
2568,county,Sullivan County,PA,nan
1421,county,Taylor County,IA,nan
260,county,Ohio County,IN,"Cincinnati, OH-KY-IN"
2202,county,Chouteau County,MT,nan
2819,county,Ontonagon County,MI,nan
2437,county,Mitchell County,KS,nan
2036,county,Stanton County,NE,"Norfolk, NE"
918,county,Carson County,TX,"Amarillo, TX"
1417,county,Talbot County,GA,"Columbus, GA-AL"
1041,county,Gilpin County,CO,"Denver-Aurora-Lakewood, CO"
1299,county,Ottawa County,KS,"Salina, KS"
2523,county,San Saba County,TX,nan
3161,county,Emporia City,VA,nan
1512,county,Alfalfa County,OK,nan
519,county,Garza County,TX,nan
1140,county,Lander County,NV,nan
166,county,Gray County,KS,nan
3238,county,Covington City,VA,nan
1352,county,Ransom County,ND,nan
1184,county,McCook County,SD,"Sioux Falls, SD"
1572,county,Calhoun County,GA,nan
1522,county,Audubon County,IA,nan
1871,county,Lincoln County,MN,nan
1583,county,Cameron Parish,LA,"Lake Charles, LA"
1340,county,Putnam County,IL,"Ottawa, IL"
481,county,Dixon County,NE,"Sioux City, IA-NE-SD"
1864,county,Lincoln County,CO,nan
959,county,Cotton County,OK,"Lawton, OK"
244,county,Lynn County,TX,"Lubbock, TX"
140,county,Cook County,MN,nan
2264,county,Fillmore County,NE,nan
547,county,Greer County,OK,nan
3056,county,Washington County,KS,nan
1087,county,Harper County,KS,nan
242,county,Luce County,MI,nan
933,county,Cherry County,NE,nan
2750,county,Jefferson County,OK,nan
70,county,Day County,SD,nan
516,county,Floyd County,TX,nan
1763,county,Hartley County,TX,nan
2609,county,Alexander County,IL,"Cape Girardeau, MO-IL"
1270,county,Norton County,KS,nan
728,county,Stark County,IL,"Peoria, IL"
2398,county,Mahnomen County,MN,nan
1923,county,McHenry County,ND,"Minot, ND"
1766,county,Haskell County,TX,nan
396,county,Boone County,NE,nan
1240,county,Morris County,KS,nan
920,county,Carter County,MO,nan
2591,county,Walworth County,SD,nan
2043,county,Stewart County,GA,"Columbus, GA-AL"
2325,county,Hansford County,TX,nan
2040,county,Stevens County,KS,nan
2131,county,Atchison County,MO,nan
1825,county,Johnson County,NE,nan
134,county,Coal County,OK,nan
1983,county,Pulaski County,IL,nan
963,county,Crosby County,TX,"Lubbock, TX"
2580,county,Traverse County,MN,nan
332,county,Wirt County,WV,"Parkersburg-Vienna, WV"
474,county,Delta County,TX,nan
411,county,Brule County,SD,nan
291,county,Polk County,NE,nan
1470,county,Warren County,GA,nan
1181,county,Martin County,TX,"Midland, TX"
1866,county,Lincoln County,ID,nan
709,county,Scott County,KS,nan
2630,county,Big Stone County,MN,nan
2545,county,Sheridan County,NE,nan
2764,county,Kingsbury County,SD,nan
859,county,Beaver County,OK,nan
2090,county,Wheeler County,TX,nan
2321,county,Hamilton County,NY,nan
2304,county,Garfield County,UT,nan
1429,county,Thayer County,NE,nan
2297,county,Gallatin County,IL,nan
2477,county,Phillips County,KS,nan
1973,county,Pickett County,TN,nan
751,county,Toole County,MT,nan
991,county,Dickey County,ND,nan
698,county,Rooks County,KS,nan
707,county,Scott County,IL,"Jacksonville, IL"
458,county,Craig County,VA,"Roanoke, VA"
2359,county,Jim Hogg County,TX,nan
665,county,Ouray County,CO,"Montrose, CO"
3049,county,Washington County,CO,nan
2175,county,Carlisle County,KY,nan
3107,county,Musselshell County,MT,nan
1570,county,Calhoun County,AR,"Camden, AR"
2534,county,Scotland County,MO,nan
2513,county,Ringgold County,IA,nan
965,county,Custer County,CO,nan
1342,county,Putnam County,MO,nan
2500,county,Republic County,KS,nan
186,county,Hyde County,NC,nan
3096,county,Hot Springs County,WY,nan
1027,county,Furnas County,NE,nan
459,county,Crane County,TX,nan
1369,county,Schley County,GA,"Americus, GA"
1878,county,Lincoln County,NV,nan
1584,county,Cameron County,PA,nan
1939,county,Morrill County,NE,nan
1935,county,Mineral County,NV,nan
478,county,Dewey County,OK,nan
2267,county,Florence County,WI,"Iron Mountain, MI-WI"
1574,county,Calhoun County,IL,"St. Louis, MO-IL"
1772,county,Hickman County,KY,nan
644,county,Mills County,TX,nan
1282,county,Oneida County,ID,nan
2476,county,Phillips County,CO,nan
1934,county,Mineral County,MT,nan
2868,county,Wahkiakum County,WA,nan
2414,county,Marshall County,SD,nan
355,county,Adams County,ID,nan
2798,county,Menominee County,WI,"Shawano, WI"
1136,county,Kimble County,TX,nan
477,county,Deuel County,SD,nan
966,county,Custer County,ID,nan
1428,county,Tensas Parish,LA,nan
2478,county,Phillips County,MT,nan
1775,county,Hidalgo County,NM,nan
1841,county,Kittson County,MN,nan
848,county,Barber County,KS,nan
1847,county,Lamoure County,ND,nan
539,county,Grant County,OK,nan
2021,county,Sharkey County,MS,nan
2459,county,Nuckolls County,NE,nan
772,county,Union County,NM,nan
2555,county,Stafford County,KS,nan
1303,county,Owsley County,KY,nan
2532,county,Schuyler County,MO,"Kirksville, MO"
634,county,Meade County,KS,nan
151,county,Dunn County,ND,nan
1402,county,Storey County,NV,"Reno, NV"
804,county,Wells County,ND,nan
1456,county,Valley County,NE,nan
1130,county,Kearny County,KS,"Garden City, KS"
1685,county,Edmunds County,SD,"Aberdeen, SD"
2217,county,Columbia County,WA,nan
957,county,Corson County,SD,nan
629,county,Mason County,TX,nan
2497,county,Red Lake County,MN,nan
2017,county,Sargent County,ND,nan
297,county,Pope County,IL,nan
497,county,Ellis County,OK,"Woodward, OK"
1764,county,Haskell County,KS,nan
447,county,Clark County,SD,nan
212,county,Knox County,MO,nan
3275,county,Lake of the Woods County,MN,nan
2180,county,Cavalier County,ND,nan
1014,county,Fisher County,TX,nan
1078,county,Hardin County,IL,nan
3114,county,Norton City,VA,"Big Stone Gap, VA"
435,county,Chase County,NE,nan
1000,county,Echols County,GA,"Valdosta, GA"
3143,county,Sweet Grass County,MT,nan
698720,county,Petersburg Borough,AK,nan
596,county,Lewis County,ID,nan
722,county,Smith County,KS,nan
1839,county,Kimball County,NE,nan
928,county,Catron County,NM,nan
2328,county,Hardeman County,TX,nan
1199,county,Mercer County,MO,nan
2543,county,Sheridan County,MT,nan
94,county,Baca County,CO,nan
2225,county,Costilla County,CO,nan
1956,county,Osborne County,KS,nan
857,county,Baylor County,TX,nan
3120,county,Roger Mills County,OK,nan
2338,county,Hemphill County,TX,nan
2082,county,Webster County,NE,nan
2059,county,Tyrrell County,NC,nan
1416,county,Sutton County,TX,nan
1542,county,Bennett County,SD,nan
1017,county,Foster County,ND,nan
2899,county,Chautauqua County,KS,nan
653,county,Nance County,NE,nan
216,county,Knox County,TX,nan
1353,county,Reagan County,TX,nan
1088,county,Harper County,OK,nan
780,county,Upton County,TX,nan
1730,county,Granite County,MT,nan
2349,county,Hudspeth County,TX,"El Paso, TX"
1005,county,Emmons County,ND,nan
136,county,Coke County,TX,nan
995,county,Donley County,TX,nan
1084,county,Harlan County,NE,nan
1137,county,Kinney County,TX,nan
953,county,Concho County,TX,nan
2103,county,Woodson County,KS,nan
3139,county,Shackelford County,TX,nan
2391,county,Lipscomb County,TX,nan
1391,county,Sierra County,CA,nan
1009,county,Fallon County,MT,nan
175,county,Hand County,SD,nan
1255,county,Nelson County,ND,nan
888,county,Bowman County,ND,nan
2025,county,Sherman County,NE,nan
1969,county,Perkins County,SD,nan
2034,county,Stanley County,SD,"Pierre, SD"
1867,county,Lincoln County,KS,nan
3204,county,Collingsworth County,TX,nan
2239,county,Crockett County,TX,nan
379,county,Baker County,GA,nan
1125,county,Jewell County,KS,nan
2286,county,Franklin County,NE,nan
1687,county,Edwards County,KS,nan
2306,county,Glascock County,GA,nan
119,county,Clay County,GA,nan
311,county,Rush County,KS,nan
174,county,Hall County,TX,nan
1810,county,Jackson County,SD,nan
1968,county,Perkins County,NE,nan
300,county,Real County,TX,nan
753,county,Trego County,KS,nan
1665,county,Decatur County,KS,nan
607,county,Logan County,KS,nan
165,county,Gove County,KS,nan
406,county,Brown County,NE,nan
1245,county,Morton County,KS,nan
257,county,Ness County,KS,nan
2197,county,Cheyenne County,KS,nan
2726,county,Hitchcock County,NE,nan
1332,county,Potter County,SD,nan
434,county,Chase County,KS,"Emporia, KS"
2319,county,Hamilton County,KS,nan
2425,county,McIntosh County,ND,nan
1311,county,Pawnee County,NE,nan
1635,county,Cochran County,TX,nan
3027,county,Schleicher County,TX,nan
1085,county,Harmon County,OK,nan
1994,county,Rawlins County,KS,nan
2296,county,Frontier County,NE,nan
2723,county,Hettinger County,ND,nan
800,county,Wayne County,UT,nan
2457,county,Niobrara County,WY,nan
71,county,Elk County,KS,nan
2536,county,Sedgwick County,CO,nan
2542,county,Sheridan County,KS,nan
583,county,Kiowa County,KS,nan
1048,county,Graham County,KS,nan
1135,county,Kidder County,ND,nan
154,county,Eddy County,ND,nan
2076,county,Webster County,GA,nan
2027,county,Sherman County,TX,nan
2499,county,Renville County,ND,"Minot, ND"
1669,county,Dolores County,CO,nan
2305,county,Garfield County,WA,nan
2203,county,Cimarron County,OK,nan
1988,county,Quitman County,GA,"Eufaula, AL-GA"
2795,county,McPherson County,SD,nan
1065,county,Griggs County,ND,nan
359,county,Adams County,ND,nan
2344,county,Highland County,VA,nan
1736,county,Greeley County,NE,nan
2676,county,Culberson County,TX,nan
2833,county,Robertson County,KY,nan
