region_id,region_type,region
23037,neigh,"North Boston;NY;Buffalo-Cheektowaga, NY;Hamburg;Erie County"
761825,neigh,"Grant Wood;IA;Iowa City, IA;Iowa City;Johnson County"
261218,neigh,"Villa Park;IL;Davenport-Moline-Rock Island, IA-IL;Moline;Rock Island County"
417645,neigh,"Highland Groves At Morrison Ranch;AZ;Phoenix-Mesa-Chandler, AZ;Gilbert;Maricopa County"
417696,neigh,"Lakeview Trails;AZ;Phoenix-Mesa-Chandler, AZ;Gilbert;Maricopa County"
762689,neigh,"West Side;GA;Valdosta, GA;Valdosta;Lowndes County"
763944,neigh,"Norton Park;MN;Duluth, MN-WI;Duluth;Saint Louis County"
55840,neigh,"Erma;NJ;Ocean City, NJ;Cape May;Cape May County"
269035,neigh,"Lake Dot;FL;Orlando-Kissimmee-Sanford, FL;Orlando;Orange County"
760888,neigh,"Arden Park;MN;Minneapolis-St. Paul-Bloomington, MN-WI;Edina;Hennepin County"
275260,neigh,"Royal View;TX;San Antonio-New Braunfels, TX;San Antonio;Bexar County"
343499,neigh,"Castlewood Park;KY;Lexington-Fayette, KY;Lexington;Fayette County"
124025,neigh,"Coral Ridge Isles;FL;Miami-Fort Lauderdale-Pompano Beach, FL;Fort Lauderdale;Broward County"
135719,neigh,"University Heights;AR;Fayetteville-Springdale-Rogers, AR;Fayetteville;Washington County"
763981,neigh,"American River Canyon;CA;Sacramento-Roseville-Folsom, CA;Folsom;Sacramento County"
274821,neigh,"Papago Parkway;AZ;Phoenix-Mesa-Chandler, AZ;Tempe;Maricopa County"
274455,neigh,"Mcadams;KS;Wichita, KS;Wichita;Sedgwick County"
271012,neigh,"McCook Field;OH;Dayton-Kettering, OH;Dayton;Montgomery County"
269929,neigh,"Washington Village;MD;Baltimore-Columbia-Towson, MD;Baltimore;Baltimore City"
764302,neigh,"Claremont South;CA;Los Angeles-Long Beach-Anaheim, CA;Claremont;Los Angeles County"
416611,neigh,"Haynes Park;TN;Nashville-Davidson--Murfreesboro--Franklin, TN;Nashville;Davidson County"
180001,neigh,"Willow Creek;TX;Austin-Round Rock-Georgetown, TX;San Marcos;Hays County"
269630,neigh,"Garden Hill;IN;Bloomington, IN;Bloomington;Monroe County"
49060,neigh,"Edgewood;SC;Columbia, SC;Columbia;Richland County"
394952,metro,"Oxnard, CA"
343624,neigh,"Spring Garden;PA;Pittsburgh, PA;Pittsburgh;Allegheny County"
764322,neigh,"Palm Beach Villas;FL;Miami-Fort Lauderdale-Pompano Beach, FL;Greenacres;Palm Beach County"
762620,neigh,"East Mastin Lake;AL;Huntsville, AL;Huntsville;Madison County"
267933,neigh,"Hudson Manor;AZ;Phoenix-Mesa-Chandler, AZ;Tempe;Maricopa County"
274375,neigh,"Lower West Ridge;WA;Seattle-Tacoma-Bellevue, WA;Woodinville;King County"
762565,neigh,"Alicia Park;WI;Appleton, WI;Appleton;Outagamie County"
274498,neigh,"Meridian;WA;Bellingham, WA;Bellingham;Whatcom County"
762090,neigh,"Swan Park;WI;Milwaukee-Waukesha, WI;Wauwatosa;Milwaukee County"
343445,neigh,"Shore Acres;FL;Lakeland-Winter Haven, FL;Lakeland;Polk County"
416614,neigh,"Treppard heights;TN;Nashville-Davidson--Murfreesboro--Franklin, TN;Nashville;Davidson County"
762309,neigh,"Downtown;WA;Seattle-Tacoma-Bellevue, WA;North Bend;King County"
243358,neigh,"Evergreen;AL;Birmingham-Hoover, AL;Birmingham;Jefferson County"
276313,neigh,"East Swope Highlands;MO;Kansas City, MO-KS;Kansas City;Jackson County"
275043,neigh,"Place One;TX;Dallas-Fort Worth-Arlington, TX;Garland;Dallas County"
161157,neigh,"North Hills Sligo Park;MD;Washington-Arlington-Alexandria, DC-VA-MD-WV;Silver Spring;Montgomery County"
342699,neigh,"Lancaster;NY;Albany-Schenectady-Troy, NY;Albany;Albany County"
415943,neigh,"Amercrest;OH;Columbus, OH;Columbus;Franklin County"
10889,city,"Cocoa;FL;Palm Bay-Melbourne-Titusville, FL;Brevard County"
30394,city,"Bel Air;MD;Baltimore-Columbia-Towson, MD;Harford County"
19055,city,"Littleton;CO;Denver-Aurora-Lakewood, CO;Jefferson County"
416784,neigh,"Castle Grove; TN; Nashville-Davidson--Murfreesboro--Franklin, TN; Davidson County; Nashville"
763844,neigh,"McAuliffe Park;WI;Green Bay, WI;Green Bay;Brown County"
738070,neigh,"Forest Highlands;OR;Portland-Vancouver-Hillsboro, OR-WA;Lake Oswego;Clackamas County"
263810,neigh,"Spring Creek;UT;Provo-Orem, UT;Provo;Utah County"
810460,neigh,"Willow Bend;TN;Clarksville, TN-KY;Clarksville;Montgomery County"
416786,neigh,"Morning View;TN;Nashville-Davidson--Murfreesboro--Franklin, TN;Nashville;Davidson County"
417562,neigh,"Vincenz;AZ;Phoenix-Mesa-Chandler, AZ;Gilbert;Maricopa County"
816136,neigh,"Sunset;MI;Ann Arbor, MI;Ann Arbor;Washtenaw County"
809195,neigh,"Seagate South;NC;Wilmington, NC;Wilmington;New Hanover County"
416778,neigh,"Haven Acres;TN;Nashville-Davidson--Murfreesboro--Franklin, TN;Nashville;Davidson County"
813119,neigh,"Northside;CO;Pueblo, CO;Pueblo;Pueblo County"
820753,neigh,"Lakewood North;TX;Dallas-Fort Worth-Arlington, TX;Lewisville;Denton County"
271187,neigh,"Homewood West;PA;Pittsburgh, PA;Pittsburgh;Allegheny County"
415885,neigh,"Knolls West;OH;Columbus, OH;Columbus;Franklin County"
760965,neigh,"East Lakeside;FL;Miami-Fort Lauderdale-Pompano Beach, FL;Oakland Park;Broward County"
761238,neigh,"West La Verne;CA;Los Angeles-Long Beach-Anaheim, CA;La Verne;Los Angeles County"
125325,neigh,"Mission Bay;FL;Miami-Fort Lauderdale-Pompano Beach, FL;Boca Raton;Palm Beach County"
185198,neigh,"Briarwood;GA;Columbus, GA-AL;Columbus;Muscogee County"
269439,neigh,"Summerhill;GA;Atlanta-Sandy Springs-Alpharetta, GA;Atlanta;Fulton County"
753826,neigh,"Garden Court;PA;Philadelphia-Camden-Wilmington, PA-NJ-DE-MD;Philadelphia;Philadelphia County"
273228,neigh,"Cherry;NC;Charlotte-Concord-Gastonia, NC-SC;Charlotte;Mecklenburg County"
344027,neigh,"Rainier View;WA;Seattle-Tacoma-Bellevue, WA;Seattle;King County"
252402,neigh,"Zenith;WA;Seattle-Tacoma-Bellevue, WA;Des Moines;King County"
417875,neigh,"Fiesta;AZ;Phoenix-Mesa-Chandler, AZ;Mesa;Maricopa County"
275175,neigh,"Rim Area;TX;El Paso, TX;El Paso;El Paso County"
761553,neigh,"Rustic;CA;San Diego-Chula Vista-Carlsbad, CA;Escondido;San Diego County"
175020,neigh,"South Shore;CA;San Francisco-Oakland-Berkeley, CA;Alameda;Alameda County"
422865,neigh,"Riverbend;TX;Dallas-Fort Worth-Arlington, TX;Fort Worth;Tarrant County"
417989,neigh,"Johansen Acres;OK;Tulsa, OK;Tulsa;Tulsa County"
761055,neigh,"Strachauer Park;MN;Minneapolis-St. Paul-Bloomington, MN-WI;Edina;Hennepin County"
403249,neigh,"Torrey Preserve; CA; San Diego-Chula Vista-Carlsbad, CA; San Diego County; San Diego"
275510,neigh,"Soutland Park;KY;Louisville/Jefferson County, KY-IN;Louisville;Jefferson County"
764136,neigh,"Downtown;IA;Dubuque, IA;Dubuque;Dubuque County"
343442,neigh,"Lakeshore;FL;Lakeland-Winter Haven, FL;Lakeland;Polk County"
272935,neigh,"Belt Center;VA;Richmond, VA;Richmond;Richmond City"
761223,neigh,"Wilson Street;MA;Boston-Cambridge-Newton, MA-NH;Marlborough;Middlesex County"
764182,neigh,"Oak-Riverside;IA;Ames, IA;Ames;Story County"
762246,neigh,"Londonberry;MN;Minneapolis-St. Paul-Bloomington, MN-WI;Edina;Hennepin County"
269484,neigh,"Drake Park;IA;Des Moines-West Des Moines, IA;Des Moines;Polk County"
417477,neigh,First Landing State Park; VA; Virginia Beach-Norfolk-Newport News; Virginia Beach City; Virginia Beach
761767,neigh,"Mardis;AR;Jonesboro, AR;Jonesboro;Craighead County"
188262,neigh,"Beach Haven Gardens;NJ;New York-Newark-Jersey City, NY-NJ-PA;Long Beach Township;Ocean County"
190278,neigh,"Spray Beach;NJ;New York-Newark-Jersey City, NY-NJ-PA;Long Beach Township;Ocean County"
132645,neigh,"Westside;MD;Cumberland, MD-WV;Cumberland;Allegany County"
398333,neigh,"Sunnybrook acres;IN;Fort Wayne, IN;Fort Wayne;Allen County"
761618,neigh,"Coventry Gardens;MI;Detroit-Warren-Dearborn, MI;Livonia;Wayne County"
270067,neigh,"Stuart;MI;Kalamazoo-Portage, MI;Kalamazoo;Kalamazoo County"
273097,neigh,"Butchertown;KY;Louisville/Jefferson County, KY-IN;Louisville;Jefferson County"
417603,neigh,"Sonesta Estates;AZ;Phoenix-Mesa-Chandler, AZ;Gilbert;Maricopa County"
105508,neigh,"Mertz;AL;Mobile, AL;Mobile;Mobile County"
272163,neigh,"Maitland Park;WI;Milwaukee-Waukesha, WI;Milwaukee;Milwaukee County"
763262,neigh,"Mount Angeles;WA;Port Angeles, WA;Port Angeles;Clallam County"
737814,neigh,"Highland Plains;KS;Kansas City, MO-KS;Overland Park;Johnson County"
762017,neigh,"Garfield Park;OR;Corvallis, OR;Corvallis;Benton County"
814289,neigh,"Pinkerton Heights;TX;Tyler, TX;Tyler;Smith County"
806027,neigh,"Wedgewood Houston;TN;Nashville-Davidson--Murfreesboro--Franklin, TN;Nashville;Davidson County"
417979,neigh,"Patrick Henry;OK;Tulsa, OK;Tulsa;Tulsa County"
224663,neigh,"Southshore;CO;Denver-Aurora-Lakewood, CO;Aurora;Arapahoe County"
214709,neigh,"Pottsgrove;PA;Philadelphia-Camden-Wilmington, PA-NJ-DE-MD;Pottstown;Montgomery County"
416355,neigh,"Abell;MD;Baltimore-Columbia-Towson, MD;Baltimore;Baltimore City"
343613,neigh,"Barron Park;CA;San Jose-Sunnyvale-Santa Clara, CA;Palo Alto;Santa Clara County"
124578,neigh,"Grand Park;FL;Jacksonville, FL;Jacksonville;Duval County"
820123,neigh,"Broken Arrow;IL;Chicago-Naperville-Elgin, IL-IN-WI;Lockport;Will County"
273746,neigh,"Fondren North;MS;Jackson, MS;Jackson;Hinds County"
215696,neigh,"Skyline View;PA;Harrisburg-Carlisle, PA;Harrisburg;Dauphin County"
276226,neigh,"Buena Vista;TN;Nashville-Davidson--Murfreesboro--Franklin, TN;Nashville;Davidson County"
265231,neigh,"Columbus;WI;Chicago-Naperville-Elgin, IL-IN-WI;Kenosha;Kenosha County"
271601,neigh,"Terrell Heights;TX;San Antonio-New Braunfels, TX;San Antonio;Bexar County"
274854,neigh,"Oakland Heights;TX;San Antonio-New Braunfels, TX;San Antonio;Bexar County"
343942,neigh,"North Shoreview;CA;San Francisco-Oakland-Berkeley, CA;San Mateo;San Mateo County"
271983,neigh,"South Lake Sammamish;WA;Seattle-Tacoma-Bellevue, WA;Issaquah;King County"
120861,neigh,"East Farms;CT;New Haven-Milford, CT;Waterbury;New Haven County"
129497,neigh,"Indian Hills;GA;Atlanta-Sandy Springs-Alpharetta, GA;Marietta;Cobb County"
273762,neigh,"Forest View;VA;Richmond, VA;Richmond;Richmond City"
761131,neigh,"Sycamore Park;CA;Los Angeles-Long Beach-Anaheim, CA;Malibu;Los Angeles County"
202841,neigh,"Pendleton;OH;Cincinnati, OH-KY-IN;Cincinnati;Hamilton County"
161209,neigh,"Northwood Park;MD;Washington-Arlington-Alexandria, DC-VA-MD-WV;Silver Spring;Montgomery County"
49554,neigh,"Renaissance;MI;Lansing-East Lansing, MI;Lansing;Ingham County"
275380,neigh,"Silverbrook;TX;San Antonio-New Braunfels, TX;San Antonio;Bexar County"
261036,neigh,"Forest Park;IN;Muncie, IN;Muncie;Delaware County"
243933,neigh,"Greenhill Farms;VA;Virginia Beach-Norfolk-Newport News, VA-NC;Norfolk;Norfolk City"
190934,neigh,"Cedarcrest;OK;Tulsa, OK;Tulsa;Tulsa County"
272136,neigh,"Honey Creek Parkway;WI;Milwaukee-Waukesha, WI;Milwaukee;Milwaukee County"
272080,neigh,"Dretzka Park; WI; Milwaukee-Waukesha, WI; Milwaukee County; Milwaukee"
264329,neigh,"Pine Hill;WA;Port Angeles, WA;Port Angeles;Clallam County"
623352,neigh,"North Renton;WA;Seattle-Tacoma-Bellevue, WA;Renton;King County"
275365,neigh,"Sherwood Park;VA;Richmond, VA;Richmond;Richmond City"
275727,neigh,"The Villages of Northpointe;MS;Jackson, MS;Jackson;Hinds County"
764010,neigh,"Pflugerville West;TX;Austin-Round Rock-Georgetown, TX;Pflugerville;Travis County"
273592,neigh,"Echo Hills;NC;Charlotte-Concord-Gastonia, NC-SC;Charlotte;Mecklenburg County"
269272,neigh,"Boulder Park;GA;Atlanta-Sandy Springs-Alpharetta, GA;Atlanta;Fulton County"
199824,neigh,"California;OH;Cincinnati, OH-KY-IN;Cincinnati;Hamilton County"
275618,neigh,"Sunkist;MS;Jackson, MS;Jackson;Hinds County"
814332,neigh,"Round Rock Ranch;TX;Austin-Round Rock-Georgetown, TX;Round Rock;Williamson County"
272780,neigh,"Arbor Vista;MS;Jackson, MS;Jackson;Hinds County"
814364,neigh,"Mesa Park;TX;Austin-Round Rock-Georgetown, TX;Round Rock;Williamson County"
422757,neigh,"Bluebonnet Hills;TX;Dallas-Fort Worth-Arlington, TX;Fort Worth;Tarrant County"
422783,neigh,"Cookes Meadow;TX;Dallas-Fort Worth-Arlington, TX;Fort Worth;Tarrant County"
762431,neigh,"Hurt Park;VA;Roanoke, VA;Roanoke;Roanoke City"
228852,neigh,"Paragon Mills;TN;Nashville-Davidson--Murfreesboro--Franklin, TN;Nashville;Davidson County"
268957,neigh,"Dover Shores East;FL;Orlando-Kissimmee-Sanford, FL;Orlando;Orange County"
417174,neigh,"The Allendale Association;FL;Tampa-St. Petersburg-Clearwater, FL;Saint Petersburg;Pinellas County"
761890,neigh,"Southmoore Village;CO;Fort Collins, CO;Fort Collins;Larimer County"
268955,neigh,"Dover Estates;FL;Orlando-Kissimmee-Sanford, FL;Orlando;Orange County"
276256,neigh,"Chevy Chase;CA;Los Angeles-Long Beach-Anaheim, CA;Glendale;Los Angeles County"
764307,neigh,"Creekside;MN;Minneapolis-St. Paul-Bloomington, MN-WI;Saint Louis Park;Hennepin County"
274966,neigh,"Park Hill;TX;Dallas-Fort Worth-Arlington, TX;Fort Worth;Tarrant County"
271803,neigh,"Arnada;WA;Portland-Vancouver-Hillsboro, OR-WA;Vancouver;Clark County"
761571,neigh,"Lakecrest Cluster;CO;Denver-Aurora-Lakewood, CO;Arvada;Jefferson County"
273204,neigh,"Central Office;VA;Richmond, VA;Richmond;Richmond City"
416157,neigh,"Historic Waverly Place;TN;Nashville-Davidson--Murfreesboro--Franklin, TN;Nashville;Davidson County"
270395,neigh,"Fair Heights;NM;Albuquerque, NM;Albuquerque;Bernalillo County"
273940,neigh,"Harrison East-South;AZ;Tucson, AZ;Tucson;Pima County"
343892,neigh,"Browncroft;NY;Rochester, NY;Rochester;Monroe County"
762705,neigh,"Boulevard;CT;New Haven-Milford, CT;Waterbury;New Haven County"
276080,neigh,"Williamsburg;VA;Washington-Arlington-Alexandria, DC-VA-MD-WV;Arlington;Arlington County"
242678,neigh,"Colonial Place;VA;Virginia Beach-Norfolk-Newport News, VA-NC;Norfolk;Norfolk City"
762799,neigh,"Holman West;OK;Oklahoma City, OK;Midwest City;Oklahoma County"
270657,neigh,"Highland Hills;TX;Dallas-Fort Worth-Arlington, TX;Fort Worth;Tarrant County"
269668,neigh,"UNITE;IN;South Bend-Mishawaka, IN-MI;South Bend;Saint Joseph County"
737816,neigh,"Lake Estates;FL;Tampa-St. Petersburg-Clearwater, FL;New Port Richey;Pasco County"
153537,neigh,"Tanglewood;TX;Austin-Round Rock-Georgetown, TX;San Marcos;Hays County"
267509,neigh,"Ballard;IN;Evansville, IN-KY;Evansville;Vanderburgh County"
417600,neigh,"Cayman Square;AZ;Phoenix-Mesa-Chandler, AZ;Gilbert;Maricopa County"
762767,neigh,"College Gardens;MD;Washington-Arlington-Alexandria, DC-VA-MD-WV;Rockville;Montgomery County"
761689,neigh,"Lockett Ranches;AZ;Flagstaff, AZ;Flagstaff;Coconino County"
764264,neigh,"Devon Lane; VA; Harrisonburg, VA; Harrisonburg City; Harrisonburg"
417172,neigh,"Five Points;FL;Tampa-St. Petersburg-Clearwater, FL;Saint Petersburg;Pinellas County"
275073,neigh,"Poplar Ridge;IN;Fort Wayne, IN;Fort Wayne;Allen County"
268998,neigh,"Haralson Estates;FL;Orlando-Kissimmee-Sanford, FL;Orlando;Orange County"
241598,neigh,"Bellevue Forest;VA;Washington-Arlington-Alexandria, DC-VA-MD-WV;Arlington;Arlington County"
262833,neigh,"Oak Park;MI;Traverse City, MI;Traverse City;Grand Traverse County"
163837,neigh,"Wheaton Forest;MD;Washington-Arlington-Alexandria, DC-VA-MD-WV;Silver Spring;Montgomery County"
275885,neigh,"Vineyard Northwest;MO;Kansas City, MO-KS;Kansas City;Jackson County"
269039,neigh,"Lake Formosa;FL;Orlando-Kissimmee-Sanford, FL;Orlando;Orange County"
763541,neigh,"Bridlewood;AL;Birmingham-Hoover, AL;Birmingham;Jefferson County"
820713,neigh,"Creek;IN;Chicago-Naperville-Elgin, IL-IN-WI;Hobart;Lake County"
806088,neigh,"Briarcreek;OK;Oklahoma City, OK;Oklahoma City;Oklahoma County"
273772,neigh,"Fowl River;AL;Mobile, AL;Irvington;Mobile County"
416168,neigh,"Medford;MD;Baltimore-Columbia-Towson, MD;Baltimore;Baltimore City"
273070,neigh,"Brookside-Parkerdale;IN;Fort Wayne, IN;Fort Wayne;Allen County"
415981,neigh,"Greenbriar Farm;OH;Columbus, OH;Columbus;Franklin County"
762328,neigh,"Perimeter Park;NC;Raleigh-Cary, NC;Morrisville;Wake County"
164965,neigh,"Harbor Side;WI;Chicago-Naperville-Elgin, IL-IN-WI;Kenosha;Kenosha County"
762578,neigh,"Hominy Branch;MO;Columbia, MO;Columbia;Boone County"
829141,neigh,"Woodbine;FL;Miami-Fort Lauderdale-Pompano Beach, FL;Riviera Beach;Palm Beach County"
271037,neigh,"Roosevelt;OH;Dayton-Kettering, OH;Dayton;Montgomery County"
805283,neigh,"Cole Park;AZ;Phoenix-Mesa-Chandler, AZ;Tempe;Maricopa County"
264465,neigh,"Elmhurst;KS;Topeka, KS;Topeka;Shawnee County"
266998,neigh,"Pleasant Grove;CA;Sacramento-Roseville-Folsom, CA;Roseville;Placer County"
274009,neigh,"Highlands;WA;Seattle-Tacoma-Bellevue, WA;Kirkland;King County"
762238,neigh,"Veterans Memorial Park;PA;York-Hanover, PA;York;York County"
271128,neigh,"Russell;OR;Portland-Vancouver-Hillsboro, OR-WA;Portland;Multnomah County"
268560,neigh,"Village 12;CA;Sacramento-Roseville-Folsom, CA;Sacramento;Sacramento County"
761714,neigh,"Railroad Springs;AZ;Flagstaff, AZ;Flagstaff;Coconino County"
268983,neigh,"Fairways Forest;FL;Jacksonville, FL;Jacksonville;Duval County"
269640,neigh,"Maple Heights;IN;Bloomington, IN;Bloomington;Monroe County"
269013,neigh,"Hollyford;FL;Jacksonville, FL;Jacksonville;Duval County"
268286,neigh,"Melrose;CA;San Francisco-Oakland-Berkeley, CA;Oakland;Alameda County"
737885,neigh,"Hunter Hills;NC;Winston-Salem, NC;Winston-Salem;Forsyth County"
394992,metro,"Pontiac, IL"
273024,neigh,"Brentwood Park;IN;Fort Wayne, IN;Fort Wayne;Allen County"
394525,metro,"Decatur, IN"
395191,metro,"Vidalia, GA"
416895,neigh,"Duffy;AZ;Tucson, AZ;Tucson;Pima County"
254690,neigh,"Wheeler;IN;Evansville, IN-KY;Evansville;Vanderburgh County"
761175,neigh,"South of Marin;CA;San Francisco-Oakland-Berkeley, CA;Albany;Alameda County"
276464,neigh,"Mount Vernon Park;IN;Fort Wayne, IN;Fort Wayne;Allen County"
762571,neigh,"Old Third Ward;WI;Appleton, WI;Appleton;Outagamie County"
763236,neigh,"Traverse Heights;MI;Traverse City, MI;Traverse City;Grand Traverse County"
228214,neigh,"Merry Oaks;TN;Nashville-Davidson--Murfreesboro--Franklin, TN;Nashville;Davidson County"
273104,neigh,"Renraw Community;TN;Nashville-Davidson--Murfreesboro--Franklin, TN;Nashville;Davidson County"
762498,neigh,"Marvin Beach;CT;Bridgeport-Stamford-Norwalk, CT;Norwalk;Fairfield County"
10627,city,"Burlington;NC;Burlington, NC;Alamance County"
417194,neigh,"Polaris South;OH;Columbus, OH;Columbus;Delaware County"
8384,city,"Fountain Valley;CA;Los Angeles-Long Beach-Anaheim, CA;Orange County"
9662,city,"Oregon City;OR;Portland-Vancouver-Hillsboro, OR-WA;Clackamas County"
265710,neigh,"Woodburn;WV;Morgantown, WV;Morgantown;Monongalia County"
30527,city,"Bonita Springs;FL;Cape Coral-Fort Myers, FL;Lee County"
27771,city,"Warren;OH;Youngstown-Warren-Boardman, OH-PA;Trumbull County"
416045,neigh,"Valleyview Heights;OH;Columbus, OH;Columbus;Franklin County"
10264,city,"Bartlett;TN;Memphis, TN-MS-AR;Shelby County"
14603,city,"Weymouth;MA;Boston-Cambridge-Newton, MA-NH;Norfolk County"
276078,neigh,"Williams Park;IN;Fort Wayne, IN;Fort Wayne;Allen County"
53381,city,"Monroe;NC;Charlotte-Concord-Gastonia, NC-SC;Union County"
24954,neigh,"Green Park;NC;Hickory-Lenoir-Morganton, NC;Hickory;Catawba County"
343433,neigh,"Norwood 3 & 4; MS; Jackson, MS; Hinds County; Jackson"
737945,neigh,"South Marshall;NC;Winston-Salem, NC;Winston-Salem;Forsyth County"
4151,city,"Coconut Creek;FL;Miami-Fort Lauderdale-Pompano Beach, FL;Broward County"
43956,city,"Asheboro;NC;Greensboro-High Point, NC;Randolph County"
274332,neigh,"Little Richmond;OH;Dayton-Kettering, OH;Dayton;Montgomery County"
54409,city,"Shoreline;WA;Seattle-Tacoma-Bellevue, WA;King County"
45644,city,"Hanover;PA;York-Hanover, PA;York County"
762373,neigh,"Maplewood Manor;CT;New Haven-Milford, CT;Waterbury;New Haven County"
52547,city,"Hollister;CA;San Jose-Sunnyvale-Santa Clara, CA;San Benito County"
195758,neigh,"Kings Park;TX;Lubbock, TX;Lubbock;Lubbock County"
738080,neigh,"Santa Fe Hills;KS;Kansas City, MO-KS;Overland Park;Johnson County"
761752,neigh,"Woodland Valley;CO;Denver-Aurora-Lakewood, CO;Arvada;Jefferson County"
418133,neigh,"Old Shandon;SC;Columbia, SC;Columbia;Richland County"
14730,city,"Wyoming;MI;Grand Rapids-Kentwood, MI;Kent County"
275698,neigh,"The Elm;KS;Wichita, KS;Wichita;Sedgwick County"
28948,city,"Owings Mills;MD;Baltimore-Columbia-Towson, MD;Baltimore County"
56814,city,"Somerset;NJ;New York-Newark-Jersey City, NY-NJ-PA;Somerset County"
416715,neigh,"Eastdale; TN; Nashville-Davidson--Murfreesboro--Franklin, TN; Davidson County; Nashville"
51208,city,"Butler;PA;Pittsburgh, PA;Butler County"
39306,city,"La Puente;CA;Los Angeles-Long Beach-Anaheim, CA;Los Angeles County"
274354,neigh,"Lorrence Creek;TX;San Antonio-New Braunfels, TX;San Antonio;Bexar County"
764115,neigh,"Franklin Gateway;IA;Waterloo-Cedar Falls, IA;Waterloo;Black Hawk County"
250170,neigh,"Buenna;WA;Seattle-Tacoma-Bellevue, WA;Federal Way;King County"
808092,neigh,"Edens Farm;NC;Fayetteville, NC;Fayetteville;Cumberland County"
738064,neigh,"Hallinan;OR;Portland-Vancouver-Hillsboro, OR-WA;Lake Oswego;Clackamas County"
808082,neigh,"Murray Fork;NC;Fayetteville, NC;Fayetteville;Cumberland County"
761453,neigh,"Spring Tree;FL;Gainesville, FL;Gainesville;Alachua County"
762425,neigh,"Charlestowne;SC;Charleston-North Charleston, SC;Charleston;Charleston County"
763018,neigh,"Twin Palms;CA;Riverside-San Bernardino-Ontario, CA;Palm Springs;Riverside County"
276448,neigh,"Memorial Park;IN;Fort Wayne, IN;Fort Wayne;Allen County"
265256,neigh,"Fairlawn;IN;Kokomo, IN;Kokomo;Howard County"
203427,neigh,"Sedamsville;OH;Cincinnati, OH-KY-IN;Cincinnati;Hamilton County"
415879,neigh,"Crown Ridge;OH;Columbus, OH;Columbus;Franklin County"
138602,neigh,"Green Oaks;MI;Lansing-East Lansing, MI;Lansing;Ingham County"
343331,neigh,"Sand Key;FL;Tampa-St. Petersburg-Clearwater, FL;Clearwater;Pinellas County"
762333,neigh,"Plateau-Skymont;CA;San Francisco-Oakland-Berkeley, CA;Belmont;San Mateo County"
274672,neigh,"Newport;OH;Youngstown-Warren-Boardman, OH-PA;Youngstown;Mahoning County"
416724,neigh,"Oak Valley;TN;Nashville-Davidson--Murfreesboro--Franklin, TN;Nashville;Davidson County"
816254,neigh,"The Pueblos at Alameda Ranch;NM;Las Cruces, NM;Las Cruces;Dona Ana County"
224645,neigh,"Silver Valley;SD;Sioux Falls, SD;Sioux Falls;Minnehaha County"
762916,neigh,"Downtown;VA;Blacksburg-Christiansburg, VA;Blacksburg;Montgomery County"
811168,neigh,"Hughes;KS;Topeka, KS;Topeka;Shawnee County"
422834,neigh,"Meadows of Candleridge;TX;Dallas-Fort Worth-Arlington, TX;Fort Worth;Tarrant County"
275249,neigh,"Rosedale;VA;Richmond, VA;Richmond;Richmond City"
26175,neigh,"North Cape May;NJ;Ocean City, NJ;Cape May;Cape May County"
276022,neigh,"Westhill;AL;Mobile, AL;Mobile;Mobile County"
763079,neigh,"Blair Hills;CA;Los Angeles-Long Beach-Anaheim, CA;Culver City;Los Angeles County"
763540,neigh,"Acipco-Finley;AL;Birmingham-Hoover, AL;Birmingham;Jefferson County"
761312,neigh,"Morehead Hill;NC;Durham-Chapel Hill, NC;Durham;Durham County"
422842,neigh,"North Beverly Hills;TX;Dallas-Fort Worth-Arlington, TX;Fort Worth;Tarrant County"
272038,neigh,"Baran Park; WI; Milwaukee-Waukesha, WI; Milwaukee County; Milwaukee"
399297,city,"Muskegon;MI;Muskegon, MI;Muskegon County"
37464,city,"Blue Springs;MO;Kansas City, MO-KS;Jackson County"
54111,city,"Revere;MA;Boston-Cambridge-Newton, MA-NH;Suffolk County"
32955,city,"Morristown;TN;Morristown, TN;Hamblen County"
343467,neigh,"Jewel Avenue;FL;Lakeland-Winter Haven, FL;Lakeland;Polk County"
5445,city,"Klamath Falls;OR;Klamath Falls, OR;Klamath County"
39967,city,"New Brunswick;NJ;New York-Newark-Jersey City, NY-NJ-PA;Middlesex County"
11274,city,"El Centro;CA;El Centro, CA;Imperial County"
29898,city,"Delaware;OH;Columbus, OH;Delaware County"
762389,neigh,"Historic Guadalupe;NM;Santa Fe, NM;Santa Fe;Santa Fe County"
4854,city,"Garner;NC;Raleigh-Cary, NC;Wake County"
39775,city,"Middleburg;FL;Jacksonville, FL;Clay County"
48433,city,"West Monroe;LA;Monroe, LA;Ouachita Parish"
28066,city,"Zanesville;OH;Zanesville, OH;Muskingum County"
13364,city,"Port Arthur;TX;Beaumont-Port Arthur, TX;Jefferson County"
267942,neigh,"MACH 8;AZ;Phoenix-Mesa-Chandler, AZ;Tempe;Maricopa County"
29143,city,"Lincoln;CA;Sacramento-Roseville-Folsom, CA;Placer County"
33306,city,"Palm Desert;CA;Riverside-San Bernardino-Ontario, CA;Riverside County"
762668,neigh,"Cottonwood Creek;TX;Austin-Round Rock-Georgetown, TX;San Marcos;Hays County"
31119,city,"Crossville;TN;Crossville, TN;Cumberland County"
30872,city,"Chicopee;MA;Springfield, MA;Hampden County"
3425,city,"Apple Valley;MN;Minneapolis-St. Paul-Bloomington, MN-WI;Dakota County"
